#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
      110.00                               567103.8                           196.2                             2320.9                            110.5                          2517.1                     569733.0000                        569731.4                            22.1
      111.00                               567081.6                           196.5                             2342.7                            110.7                          2539.3                     569733.0000                        569731.5                            22.1
      112.00                               567059.2                           196.8                             2364.6                            110.8                          2561.4                     569733.0000                        569731.5                            22.2
      113.00                               567036.9                           197.1                             2386.5                            111.0                          2583.6                     569733.0000                        569731.5                            22.2
      114.00                               567014.4                           197.4                             2408.4                            111.2                          2605.8                     569733.0000                        569731.4                            22.2
      115.00                               566992.0                           197.7                             2430.3                            111.3                          2628.1                     569733.0000                        569731.4                            22.3
      116.00                               566969.6                           198.0                             2452.3                            111.5                          2650.3                     569733.0000                        569731.4                            22.3
      117.00                               566947.1                           198.3                             2474.3                            111.7                          2672.6                     569733.0000                        569731.4                            22.3
      118.00                               566924.6                           198.6                             2496.4                            111.8                          2695.0                     569733.0000                        569731.4                            22.4
      119.00                               566902.1                           198.9                             2518.5                            112.0                          2717.4                     569733.0000                        569731.4                            22.4
      120.00                               566879.5                           199.2                             2540.6                            112.1                          2739.8                     569733.0000                        569731.4                            22.4
      121.00                               566856.9                           199.5                             2562.7                            112.3                          2762.2                     569733.0000                        569731.4                            22.5
      122.00                               566834.2                           199.8                             2584.9                            112.5                          2784.7                     569733.0000                        569731.4                            22.5
      123.00                               566811.4                           200.1                             2607.1                            112.6                          2807.2                     569733.0000                        569731.2                            22.5
      124.00                               566788.6                           200.4                             2629.4                            112.8                          2829.8                     569733.0000                        569731.2                            22.6
      125.00                               566765.9                           200.7                             2651.7                            113.0                          2852.3                     569733.0000                        569731.2                            22.6
      126.00                               566743.1                           201.0                             2674.0                            113.1                          2875.0                     569733.0000                        569731.2                            22.6
      127.00                               566720.3                           201.3                             2696.3                            113.3                          2897.6                     569733.0000                        569731.2                            22.7
      128.00                               566697.4                           201.6                             2718.7                            113.5                          2920.3                     569733.0000                        569731.1                            22.7
      129.00                               566674.6                           201.9                             2741.1                            113.6                          2943.0                     569733.0000                        569731.2                            22.7
      130.00                               566651.7                           202.2                             2763.6                            113.8                          2965.7                     569733.0000                        569731.2                            22.8
      131.00                               566628.7                           202.5                             2786.0                            114.0                          2988.5                     569733.0000                        569731.1                            22.8
      132.00                               566605.6                           202.7                             2808.6                            114.1                          3011.3                     569733.0000                        569731.1                            22.8
      133.00                               566582.6                           203.0                             2831.1                            114.3                          3034.1                     569733.0000                        569731.1                            22.9
      134.00                               566559.6                           203.3                             2853.7                            114.4                          3057.0                     569733.0000                        569731.1                            22.9
      135.00                               566536.6                           203.6                             2876.3                            114.6                          3079.9                     569733.0000                        569731.1                            22.9
      136.00                               566513.4                           203.9                             2898.9                            114.8                          3102.9                     569733.0000                        569731.1                            23.0
      137.00                               566490.3                           204.2                             2921.6                            114.9                          3125.8                     569733.0000                        569731.1                            23.0
      138.00                               566467.2                           204.5                             2944.3                            115.1                          3148.8                     569733.0000                        569731.1                            23.0
      139.00                               566443.9                           204.8                             2967.0                            115.3                          3171.9                     569733.0000                        569731.1                            23.1
      140.00                               566420.6                           205.1                             2989.8                            115.4                          3194.9                     569733.0000                        569731.0                            23.1
      141.00                               566397.4                           205.4                             3012.6                            115.6                          3218.0                     569733.0000                        569730.9                            23.1
      142.00                               566374.1                           205.7                             3035.5                            115.7                          3241.2                     569733.0000                        569731.0                            23.2
      143.00                               566350.8                           206.0                             3058.3                            115.9                          3264.3                     569733.0000                        569731.0                            23.2
      144.00                               566327.4                           206.3                             3081.2                            116.1                          3287.5                     569733.0000                        569731.0                            23.2
      145.00                               566304.0                           206.6                             3104.2                            116.2                          3310.8                     569733.0000                        569731.0                            23.3
      146.00                               566280.6                           206.9                             3127.1                            116.4                          3334.0                     569733.0000                        569730.9                            23.3
      147.00                               566257.1                           207.2                             3150.1                            116.6                          3357.3                     569733.0000                        569730.9                            23.3
      148.00                               566233.6                           207.5                             3173.2                            116.7                          3380.6                     569733.0000                        569730.9                            23.4
      149.00                               566210.1                           207.7                             3196.2                            116.9                          3404.0                     569733.0000                        569730.9                            23.4
      150.00                               566186.5                           208.0                             3219.3                            117.0                          3427.4                     569733.0000                        569731.0                            23.4
      151.00                               566162.9                           208.3                             3242.5                            117.2                          3450.8                     569733.0000                        569730.9                            23.5
      152.00                               566139.2                           208.6                             3265.6                            117.4                          3474.3                     569733.0000                        569730.8                            23.5
      153.00                               566115.5                           208.9                             3288.8                            117.5                          3497.8                     569733.0000                        569730.8                            23.5
      154.00                               566091.8                           209.2                             3312.1                            117.7                          3521.3                     569733.0000                        569730.8                            23.6
      155.00                               566068.1                           209.5                             3335.3                            117.8                          3544.8                     569733.0000                        569730.7                            23.6
      156.00                               566044.3                           209.8                             3358.6                            118.0                          3568.4                     569733.0000                        569730.8                            23.6
      157.00                               566020.6                           210.1                             3381.9                            118.2                          3592.0                     569733.0000                        569730.8                            23.6
      158.00                               565996.8                           210.4                             3405.3                            118.3                          3615.7                     569733.0000                        569730.8                            23.7
      159.00                               565972.9                           210.7                             3428.7                            118.5                          3639.4                     569733.0000                        569730.7                            23.7
      160.00                               565948.9                           210.9                             3452.1                            118.6                          3663.1                     569733.0000                        569730.6                            23.7
