#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
      101.00                               526502.9                          9007.3                            27696.4                           6525.4                         36703.7                     569733.0000                        569732.0                          1326.6
      102.00                               524964.1                          9315.7                            28714.6                           6737.7                         38030.2                     569733.0000                        569732.0                          1369.5
      103.00                               523377.5                          9632.3                            29767.5                           6954.8                         39399.7                     569733.0000                        569732.0                          1413.4
      104.00                               521742.3                          9957.1                            30856.0                           7176.6                         40813.1                     569733.0000                        569732.1                          1458.2
      105.00                               520057.6                         10290.2                            31981.1                           7403.1                         42271.3                     569733.0000                        569732.0                          1504.0
      106.00                               518322.5                         10631.6                            33143.6                           7634.3                         43775.3                     569733.0000                        569732.1                          1550.6
      107.00                               516536.1                         10981.3                            34344.6                           7870.0                         45325.9                     569733.0000                        569732.0                          1598.2
      108.00                               514697.7                         11339.3                            35584.8                           8110.2                         46924.1                     569733.0000                        569732.1                          1646.7
      109.00                               512806.6                         11705.5                            36865.3                           8354.6                         48570.8                     569733.0000                        569732.0                          1696.0
      110.00                               510862.0                         12079.8                            38187.0                           8603.2                         50266.8                     569733.0000                        569732.0                          1746.1
      111.00                               508863.2                         12462.3                            39550.6                           8855.9                         52012.9                     569733.0000                        569732.1                          1797.0
      112.00                               506809.8                         12852.7                            40957.2                           9112.3                         53809.9                     569733.0000                        569732.0                          1848.6
      113.00                               504701.2                         13250.9                            42407.6                           9372.4                         55658.5                     569733.0000                        569732.1                          1901.0
      114.00                               502536.7                         13656.8                            43902.7                           9635.9                         57559.5                     569733.0000                        569732.1                          1954.0
      115.00                               500316.1                         14070.2                            45443.3                           9902.5                         59513.5                     569733.0000                        569732.1                          2007.6
      116.00                               498038.9                         14490.9                            47030.2                          10172.1                         61521.1                     569733.0000                        569732.1                          2061.7
      117.00                               495705.0                         14918.6                            48664.2                          10444.3                         63582.8                     569733.0000                        569732.1                          2116.4
      118.00                               493314.1                         15353.0                            50346.2                          10718.8                         65699.2                     569733.0000                        569732.1                          2171.5
      119.00                               490866.1                         15794.0                            52076.7                          10995.3                         67870.7                     569733.0000                        569732.1                          2226.9
      120.00                               488361.0                         16241.0                            53856.6                          11273.5                         70097.6                     569733.0000                        569732.2                          2282.7
      121.00                               485798.9                         16693.8                            55686.5                          11552.9                         72380.3                     569733.0000                        569732.2                          2338.6
      122.00                               483180.0                         17152.0                            57566.9                          11833.3                         74718.9                     569733.0000                        569732.2                          2394.7
      123.00                               480504.4                         17615.1                            59498.5                          12114.1                         77113.6                     569733.0000                        569732.2                          2450.9
      124.00                               477772.7                         18082.7                            61481.9                          12394.9                         79564.5                     569733.0000                        569732.1                          2507.0
      125.00                               474985.3                         18554.2                            63517.3                          12675.3                         82071.5                     569733.0000                        569732.1                          2562.9
      126.00                               472142.9                         19029.1                            65605.4                          12954.8                         84634.4                     569733.0000                        569732.1                          2618.7
      127.00                               469246.1                         19506.8                            67746.3                          13233.0                         87253.1                     569733.0000                        569732.2                          2674.1
      128.00                               466295.8                         19986.8                            69940.4                          13509.2                         89927.1                     569733.0000                        569732.2                          2729.1
      129.00                               463292.8                         20468.3                            72187.9                          13783.1                         92656.2                     569733.0000                        569732.2                          2783.5
      130.00                               460238.4                         20950.8                            74489.0                          14054.0                         95439.7                     569733.0000                        569732.2                          2837.3
      131.00                               457133.7                         21433.5                            76843.6                          14321.4                         98277.0                     569733.0000                        569732.2                          2890.4
      132.00                               453980.0                         21915.6                            79251.9                          14584.7                        101167.4                     569733.0000                        569732.2                          2942.5
      133.00                               450778.7                         22396.4                            81713.6                          14843.5                        104110.0                     569733.0000                        569732.2                          2993.7
      134.00                               447531.5                         22875.2                            84228.6                          15097.0                        107103.7                     569733.0000                        569732.1                          3043.8
      135.00                               444239.9                         23351.0                            86796.6                          15344.7                        110147.5                     569733.0000                        569732.2                          3092.7
      136.00                               440905.9                         23823.1                            89417.2                          15586.1                        113240.2                     569733.0000                        569732.2                          3140.3
      137.00                               437531.2                         24290.5                            92090.0                          15820.5                        116380.5                     569733.0000                        569732.2                          3186.4
      138.00                               434117.9                         24752.5                            94814.4                          16047.4                        119566.9                     569733.0000                        569732.2                          3230.9
      139.00                               430668.2                         25208.0                            97589.8                          16266.2                        122797.8                     569733.0000                        569732.2                          3273.8
      140.00                               427184.2                         25656.3                           100415.4                          16476.4                        126071.6                     569733.0000                        569732.2                          3314.9
      141.00                               423668.3                         26096.3                           103290.2                          16677.4                        129386.5                     569733.0000                        569732.2                          3354.1
      142.00                               420123.0                         26527.1                           106213.4                          16868.7                        132740.5                     569733.0000                        569732.2                          3391.3
      143.00                               416550.7                         26947.9                           109183.9                          17049.7                        136131.8                     569733.0000                        569732.2                          3426.4
      144.00                               412953.9                         27357.7                           112200.6                          17220.0                        139558.2                     569733.0000                        569732.2                          3459.3
      145.00                               409335.5                         27755.5                           115262.0                          17379.1                        143017.5                     569733.0000                        569732.1                          3490.0
      146.00                               405698.0                         28140.5                           118367.0                          17526.6                        146507.5                     569733.0000                        569732.1                          3518.2
      147.00                               402044.3                         28511.8                           121513.9                          17662.1                        150025.8                     569733.0000                        569732.2                          3544.1
      148.00                               398377.2                         28868.6                           124701.3                          17785.1                        153569.8                     569733.0000                        569732.2                          3567.4
      149.00                               394699.6                         29209.8                           127927.4                          17895.4                        157137.2                     569733.0000                        569732.2                          3588.1
      150.00                               391014.3                         29534.9                           131190.5                          17992.6                        160725.3                     569733.0000                        569732.2                          3606.2
      151.00                               387324.2                         29842.8                           134488.8                          18076.5                        164331.6                     569733.0000                        569732.2                          3621.6
      152.00                               383632.3                         30133.0                           137820.2                          18146.7                        167953.2                     569733.0000                        569732.3                          3634.3
      153.00                               379941.5                         30404.6                           141182.9                          18203.2                        171587.5                     569733.0000                        569732.2                          3644.2
      154.00                               376254.8                         30657.1                           144574.6                          18245.8                        175231.7                     569733.0000                        569732.2                          3651.3
      155.00                               372574.8                         30889.7                           147993.3                          18274.4                        178883.0                     569733.0000                        569732.3                          3655.6
      156.00                               368904.7                         31101.9                           151436.7                          18288.9                        182538.6                     569733.0000                        569732.2                          3657.1
      157.00                               365247.1                         31293.3                           154902.5                          18289.3                        186195.7                     569733.0000                        569732.3                          3655.8
      158.00                               361605.0                         31463.2                           158388.4                          18275.7                        189851.5                     569733.0000                        569732.3                          3651.7
      159.00                               357981.0                         31611.4                           161891.9                          18248.1                        193503.2                     569733.0000                        569732.3                          3644.8
      160.00                               354377.7                         31737.4                           165410.7                          18206.6                        197148.0                     569733.0000                        569732.3                          3635.1
      161.00                               350797.8                         31841.0                           168942.2                          18151.3                        200783.1                     569733.0000                        569732.3                          3622.7
      162.00                               347243.8                         31922.0                           172483.9                          18082.6                        204405.8                     569733.0000                        569732.3                          3607.7
      163.00                               343718.2                         31980.2                           176033.4                          18000.5                        208013.5                     569733.0000                        569732.3                          3590.0
      164.00                               340223.2                         32015.5                           179588.1                          17905.5                        211603.4                     569733.0000                        569732.2                          3569.7
      165.00                               336761.2                         32027.9                           183145.4                          17797.8                        215173.2                     569733.0000                        569732.3                          3547.0
      166.00                               333334.3                         32017.4                           186702.8                          17677.7                        218720.1                     569733.0000                        569732.3                          3521.8
      167.00                               329944.6                         31984.2                           190257.8                          17545.7                        222241.9                     569733.0000                        569732.3                          3494.2
      168.00                               326593.9                         31928.3                           193807.9                          17402.2                        225736.2                     569733.0000                        569732.3                          3464.4
      169.00                               323284.2                         31850.1                           197350.5                          17247.5                        229200.6                     569733.0000                        569732.3                          3432.5
      170.00                               320017.1                         31749.9                           200883.3                          17082.1                        232633.1                     569733.0000                        569732.3                          3398.4
      171.00                               316794.2                         31627.9                           204403.7                          16906.6                        236031.5                     569733.0000                        569732.4                          3362.3
      172.00                               313617.0                         31484.6                           207909.3                          16721.4                        239393.8                     569733.0000                        569732.4                          3324.4
      173.00                               310486.9                         31320.4                           211397.9                          16527.1                        242718.3                     569733.0000                        569732.3                          3284.7
      174.00                               307405.2                         31135.9                           214867.2                          16324.1                        246003.0                     569733.0000                        569732.4                          3243.3
      175.00                               304372.9                         30931.6                           218314.8                          16113.1                        249246.3                     569733.0000                        569732.3                          3200.4
      176.00                               301391.1                         30708.1                           221738.8                          15894.5                        252446.8                     569733.0000                        569732.4                          3156.0
      177.00                               298460.6                         30466.0                           225136.8                          15668.9                        255602.8                     569733.0000                        569732.3                          3110.3
      178.00                               295582.3                         30206.1                           228507.0                          15436.9                        258713.1                     569733.0000                        569732.3                          3063.3
      179.00                               292756.9                         29929.0                           231847.4                          15199.0                        261776.4                     569733.0000                        569732.4                          3015.3
      180.00                               289984.8                         29635.6                           235156.1                          14955.8                        264791.7                     569733.0000                        569732.4                          2966.2
      181.00                               287266.6                         29326.5                           238431.4                          14707.8                        267757.8                     569733.0000                        569732.3                          2916.2
      182.00                               284602.7                         29002.5                           241671.5                          14455.6                        270674.0                     569733.0000                        569732.3                          2865.4
      183.00                               281993.2                         28664.5                           244874.9                          14199.7                        273539.4                     569733.0000                        569732.3                          2813.9
      184.00                               279438.4                         28313.3                           248040.0                          13940.6                        276353.3                     569733.0000                        569732.3                          2761.8
      185.00                               276938.3                         27949.8                           251165.4                          13678.8                        279115.1                     569733.0000                        569732.2                          2709.2
      186.00                               274493.0                         27574.6                           254249.8                          13414.8                        281824.4                     569733.0000                        569732.2                          2656.3
      187.00                               272102.3                         27188.8                           257292.0                          13149.1                        284480.7                     569733.0000                        569732.2                          2603.1
      188.00                               269766.1                         26793.2                           260290.7                          12882.2                        287083.8                     569733.0000                        569732.2                          2549.7
      189.00                               267484.2                         26388.5                           263245.0                          12614.5                        289633.5                     569733.0000                        569732.3                          2496.1
      190.00                               265256.1                         25975.7                           266154.0                          12346.5                        292129.6                     569733.0000                        569732.3                          2442.5
      191.00                               263081.6                         25555.6                           269016.6                          12078.5                        294572.1                     569733.0000                        569732.3                          2389.0
      192.00                               260960.2                         25128.9                           271832.3                          11810.9                        296961.1                     569733.0000                        569732.2                          2335.6
      193.00                               258891.4                         24696.5                           274600.2                          11544.1                        299296.6                     569733.0000                        569732.3                          2282.3
      194.00                               256874.7                         24259.2                           277319.9                          11278.5                        301579.0                     569733.0000                        569732.2                          2229.4
      195.00                               254909.5                         23817.7                           279990.8                          11014.4                        303808.3                     569733.0000                        569732.2                          2176.7
      196.00                               252995.1                         23372.8                           282612.4                          10752.0                        305985.1                     569733.0000                        569732.2                          2124.5
      197.00                               251130.8                         22925.3                           285184.5                          10491.7                        308109.6                     569733.0000                        569732.4                          2072.7
      198.00                               249316.1                         22475.7                           287706.8                          10233.8                        310182.3                     569733.0000                        569732.3                          2021.4
      199.00                               247550.0                         22024.8                           290179.0                           9978.5                        312203.7                     569733.0000                        569732.2                          1970.6
      200.00                               245831.8                         21573.3                           292601.1                           9726.1                        314174.3                     569733.0000                        569732.3                          1920.4
      201.00                               244160.8                         21121.8                           294973.0                           9476.6                        316094.7                     569733.0000                        569732.2                          1870.9
      202.00                               242536.1                         20670.8                           297294.9                           9230.4                        317965.6                     569733.0000                        569732.2                          1822.0
      203.00                               240956.9                         20221.0                           299566.7                           8987.7                        319787.6                     569733.0000                        569732.2                          1773.8
      204.00                               239422.3                         19772.8                           301788.6                           8748.5                        321561.4                     569733.0000                        569732.2                          1726.3
      205.00                               237931.5                         19326.9                           303960.9                           8513.0                        323287.8                     569733.0000                        569732.2                          1679.6
      206.00                               236483.5                         18883.6                           306083.8                           8281.3                        324967.4                     569733.0000                        569732.2                          1633.7
      207.00                               235077.4                         18443.5                           308157.7                           8053.6                        326601.1                     569733.0000                        569732.2                          1588.6
      208.00                               233712.5                         18006.9                           310182.8                           7830.0                        328189.6                     569733.0000                        569732.2                          1544.2
      209.00                               232387.8                         17574.3                           312159.6                           7610.5                        329733.9                     569733.0000                        569732.2                          1500.8
      210.00                               231102.3                         17146.1                           314088.7                           7395.1                        331234.6                     569733.0000                        569732.1                          1458.1
      211.00                               229855.3                         16722.5                           315970.4                           7184.1                        332692.8                     569733.0000                        569732.2                          1416.3
      212.00                               228645.7                         16303.9                           317805.4                           6977.3                        334109.1                     569733.0000                        569732.2                          1375.4
      213.00                               227472.7                         15890.6                           319594.1                           6774.9                        335484.5                     569733.0000                        569732.2                          1335.4
      214.00                               226335.4                         15482.8                           321337.2                           6576.8                        336819.9                     569733.0000                        569732.2                          1296.2
      215.00                               225232.9                         15080.9                           323035.4                           6383.0                        338116.2                     569733.0000                        569732.2                          1257.9
      216.00                               224164.4                         14684.9                           324689.2                           6193.7                        339374.1                     569733.0000                        569732.2                          1220.4
      217.00                               223129.0                         14295.2                           326299.5                           6008.7                        340594.5                     569733.0000                        569732.3                          1183.9
      218.00                               222125.7                         13911.8                           327866.7                           5828.1                        341778.4                     569733.0000                        569732.3                          1148.2
      219.00                               221153.8                         13535.0                           329391.7                           5651.7                        342926.6                     569733.0000                        569732.2                          1113.4
      220.00                               220212.5                         13164.9                           330875.2                           5479.7                        344039.9                     569733.0000                        569732.2                          1079.4
      221.00                               219300.8                         12801.5                           332317.9                           5312.0                        345119.3                     569733.0000                        569732.2                          1046.2
      222.00                               218418.0                         12445.0                           333720.7                           5148.5                        346165.6                     569733.0000                        569732.2                          1014.0
      223.00                               217563.4                         12095.4                           335084.2                           4989.2                        347179.5                     569733.0000                        569732.2                           982.5
      224.00                               216736.0                         11752.8                           336409.3                           4834.0                        348162.1                     569733.0000                        569732.2                           951.9
      225.00                               215935.2                         11417.3                           337696.8                           4683.0                        349114.0                     569733.0000                        569732.2                           922.1
      226.00                               215160.1                         11088.9                           338947.3                           4535.9                        350036.1                     569733.0000                        569732.2                           893.1
      227.00                               214410.1                         10767.5                           340161.8                           4392.9                        350929.2                     569733.0000                        569732.2                           864.9
      228.00                               213684.4                         10453.2                           341340.9                           4253.7                        351794.0                     569733.0000                        569732.2                           837.4
      229.00                               212982.3                         10146.0                           342485.5                           4118.4                        352631.4                     569733.0000                        569732.3                           810.7
      230.00                               212303.1                          9845.9                           343596.3                           3986.9                        353442.2                     569733.0000                        569732.2                           784.8
      231.00                               211646.2                          9552.8                           344674.2                           3859.1                        354226.9                     569733.0000                        569732.2                           759.5
      232.00                               211010.8                          9266.6                           345720.0                           3734.9                        354986.5                     569733.0000                        569732.3                           735.1
      233.00                               210396.2                          8987.4                           346734.3                           3614.3                        355721.6                     569733.0000                        569732.2                           711.3
      234.00                               209802.0                          8715.1                           347718.0                           3497.2                        356432.9                     569733.0000                        569732.2                           688.2
      235.00                               209227.5                          8449.5                           348671.7                           3383.5                        357121.2                     569733.0000                        569732.3                           665.8
      236.00                               208671.9                          8190.7                           349596.3                           3273.2                        357787.0                     569733.0000                        569732.2                           644.1
      237.00                               208134.9                          7938.6                           350492.6                           3166.2                        358431.1                     569733.0000                        569732.2                           623.0
      238.00                               207615.7                          7693.0                           351361.2                           3062.3                        359054.1                     569733.0000                        569732.2                           602.5
      239.00                               207113.9                          7453.9                           352202.8                           2961.6                        359656.6                     569733.0000                        569732.2                           582.7
      240.00                               206628.9                          7221.1                           353018.3                           2863.9                        360239.3                     569733.0000                        569732.2                           563.5
      241.00                               206160.1                          6994.6                           353808.2                           2769.2                        360802.8                     569733.0000                        569732.2                           544.8
      242.00                               205707.0                          6774.3                           354573.4                           2677.5                        361347.7                     569733.0000                        569732.2                           526.8
      243.00                               205269.3                          6560.1                           355314.3                           2588.5                        361874.4                     569733.0000                        569732.2                           509.2
      244.00                               204846.2                          6351.8                           356031.8                           2502.3                        362383.6                     569733.0000                        569732.2                           492.2
      245.00                               204437.5                          6149.4                           356726.5                           2418.8                        362875.8                     569733.0000                        569732.2                           475.8
      246.00                               204042.6                          5952.7                           357399.0                           2337.9                        363351.6                     569733.0000                        569732.2                           459.8
      247.00                               203661.1                          5761.6                           358050.0                           2259.6                        363811.5                     569733.0000                        569732.2                           444.4
      248.00                               203292.5                          5576.1                           358680.0                           2183.7                        364255.9                     569733.0000                        569732.2                           429.5
      249.00                               202936.4                          5395.9                           359289.7                           2110.3                        364685.4                     569733.0000                        569732.2                           415.0
      250.00                               202592.4                          5221.0                           359879.7                           2039.1                        365100.5                     569733.0000                        569732.2                           401.0
      251.00                               202260.2                          5051.2                           360450.6                           1970.3                        365501.5                     569733.0000                        569732.3                           387.5
      252.00                               201939.3                          4886.5                           361002.8                           1903.7                        365889.0                     569733.0000                        569732.3                           374.4
      253.00                               201629.4                          4726.7                           361537.0                           1839.2                        366263.4                     569733.0000                        569732.3                           361.7
      254.00                               201330.1                          4571.7                           362053.7                           1776.8                        366625.1                     569733.0000                        569732.3                           349.4
      255.00                               201041.0                          4421.4                           362553.4                           1716.5                        366974.5                     569733.0000                        569732.2                           337.6
      256.00                               200761.9                          4275.6                           363036.7                           1658.1                        367312.1                     569733.0000                        569732.2                           326.1
      257.00                               200492.3                          4134.3                           363504.0                           1601.6                        367638.2                     569733.0000                        569732.2                           314.9
      258.00                               200232.0                          3997.4                           363955.9                           1547.0                        367953.1                     569733.0000                        569732.2                           304.2
