#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               544709.0                           383.0                            24225.0                            416.0                         24608.0                     569733.0000                        569733.0                            79.2
        1.00                               544674.3                           418.0                            24269.2                            371.4                         24687.2                     569733.0000                        569733.0                            71.2
        2.00                               544637.1                           441.7                            24316.8                            337.4                         24758.4                     569733.0000                        569732.9                            65.1
        3.00                               544598.1                           457.0                            24366.5                            311.3                         24823.6                     569733.0000                        569732.9                            60.4
        4.00                               544558.1                           466.2                            24417.7                            290.9                         24884.0                     569733.0000                        569733.0                            56.7
        5.00                               544517.4                           471.0                            24469.7                            274.9                         24940.7                     569733.0000                        569732.9                            53.8
        6.00                               544476.4                           472.4                            24522.1                            262.1                         24994.5                     569733.0000                        569732.9                            51.4
        7.00                               544435.3                           471.5                            24574.5                            251.6                         25045.9                     569733.0000                        569732.9                            49.5
        8.00                               544394.5                           468.8                            24626.7                            243.0                         25095.5                     569733.0000                        569732.9                            47.9
        9.00                               544353.9                           464.8                            24678.5                            235.6                         25143.4                     569733.0000                        569732.9                            46.5
       10.00                               544313.7                           460.0                            24729.9                            229.3                         25189.9                     569733.0000                        569732.9                            45.3
       11.00                               544273.9                           454.5                            24780.7                            223.7                         25235.2                     569733.0000                        569732.9                            44.3
       12.00                               544234.6                           448.6                            24830.8                            218.7                         25279.5                     569733.0000                        569732.8                            43.3
       13.00                               544195.9                           442.4                            24880.3                            214.1                         25322.8                     569733.0000                        569732.8                            42.4
       14.00                               544157.6                           436.0                            24929.1                            209.9                         25365.2                     569733.0000                        569732.7                            41.6
       15.00                               544120.0                           429.5                            24977.2                            205.9                         25406.8                     569733.0000                        569732.8                            40.8
       16.00                               544082.9                           423.0                            25024.6                            202.1                         25447.6                     569733.0000                        569732.7                            40.1
       17.00                               544046.4                           416.4                            25071.2                            198.5                         25487.7                     569733.0000                        569732.7                            39.4
       18.00                               544010.6                           409.9                            25117.1                            195.1                         25527.0                     569733.0000                        569732.6                            38.7
       19.00                               543975.2                           403.4                            25162.3                            191.7                         25565.7                     569733.0000                        569732.6                            38.0
       20.00                               543940.4                           397.0                            25206.8                            188.5                         25603.8                     569733.0000                        569732.6                            37.4
       21.00                               543906.1                           390.6                            25250.5                            185.3                         25641.1                     569733.0000                        569732.6                            36.8
       22.00                               543872.5                           384.3                            25293.6                            182.2                         25677.9                     569733.0000                        569732.6                            36.1
       23.00                               543839.4                           378.1                            25335.9                            179.2                         25714.0                     569733.0000                        569732.6                            35.5
       24.00                               543806.8                           371.9                            25377.6                            176.2                         25749.6                     569733.0000                        569732.6                            35.0
       25.00                               543774.8                           365.9                            25418.6                            173.3                         25784.5                     569733.0000                        569732.7                            34.4
