#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               565840.0                           276.0                             3474.0                            143.0                          3750.0                     569733.0000                        569733.0                            30.2
        1.00                               565791.9                           275.5                             3504.7                            160.8                          3780.2                     569733.0000                        569732.9                            33.5
        2.00                               565743.6                           278.2                             3535.5                            175.5                          3813.8                     569733.0000                        569732.9                            36.3
        3.00                               565694.7                           283.3                             3566.8                            188.0                          3850.1                     569733.0000                        569732.9                            38.7
        4.00                               565644.8                           290.1                             3598.7                            199.2                          3888.8                     569733.0000                        569732.8                            40.9
        5.00                               565593.6                           298.2                             3631.4                            209.5                          3929.6                     569733.0000                        569732.8                            42.9
        6.00                               565541.0                           307.4                             3665.1                            219.3                          3972.5                     569733.0000                        569732.8                            44.8
        7.00                               565486.7                           317.5                             3699.8                            228.8                          4017.3                     569733.0000                        569732.8                            46.7
        8.00                               565430.6                           328.3                             3735.7                            238.2                          4064.0                     569733.0000                        569732.8                            48.6
        9.00                               565372.5                           339.8                             3772.8                            247.6                          4112.6                     569733.0000                        569732.7                            50.5
       10.00                               565312.4                           351.8                             3811.3                            257.2                          4163.1                     569733.0000                        569732.6                            52.4
       11.00                               565250.1                           364.5                             3851.1                            267.0                          4215.5                     569733.0000                        569732.6                            54.4
       12.00                               565185.7                           377.6                             3892.3                            277.0                          4269.9                     569733.0000                        569732.6                            56.5
       13.00                               565118.9                           391.3                             3935.0                            287.3                          4326.4                     569733.0000                        569732.6                            58.5
       14.00                               565049.8                           405.6                             3979.3                            298.0                          4384.9                     569733.0000                        569732.7                            60.7
       15.00                               564978.1                           420.4                             4025.2                            309.0                          4445.6                     569733.0000                        569732.7                            62.9
       16.00                               564903.8                           435.8                             4072.8                            320.3                          4508.6                     569733.0000                        569732.6                            65.3
       17.00                               564826.7                           451.7                             4122.1                            332.1                          4573.9                     569733.0000                        569732.6                            67.7
       18.00                               564746.8                           468.2                             4173.3                            344.2                          4641.5                     569733.0000                        569732.6                            70.1
       19.00                               564664.1                           485.4                             4226.3                            356.8                          4711.6                     569733.0000                        569732.6                            72.7
       20.00                               564578.4                           503.1                             4281.2                            369.9                          4784.3                     569733.0000                        569732.6                            75.4
       21.00                               564489.6                           521.6                             4338.1                            383.4                          4859.7                     569733.0000                        569732.7                            78.1
       22.00                               564397.5                           540.6                             4397.2                            397.4                          4937.8                     569733.0000                        569732.8                            81.0
       23.00                               564302.0                           560.4                             4458.4                            411.9                          5018.8                     569733.0000                        569732.7                            83.9
       24.00                               564203.1                           580.9                             4521.8                            426.9                          5102.7                     569733.0000                        569732.7                            87.0
       25.00                               564100.6                           602.1                             4587.5                            442.5                          5189.6                     569733.0000                        569732.8                            90.1
       26.00                               563994.3                           624.1                             4655.7                            458.6                          5279.8                     569733.0000                        569732.8                            93.4
       27.00                               563884.2                           646.9                             4726.3                            475.3                          5373.2                     569733.0000                        569732.7                            96.8
       28.00                               563770.1                           670.5                             4799.5                            492.6                          5470.0                     569733.0000                        569732.7                           100.3
       29.00                               563651.8                           695.0                             4875.4                            510.5                          5570.4                     569733.0000                        569732.7                           104.0
       30.00                               563529.2                           720.3                             4954.1                            529.1                          5674.4                     569733.0000                        569732.7                           107.8
       31.00                               563402.3                           746.6                             5035.6                            548.3                          5782.1                     569733.0000                        569732.7                           111.7
       32.00                               563270.7                           773.7                             5120.1                            568.2                          5893.8                     569733.0000                        569732.7                           115.7
