#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               568590.0                           229.0                              700.0                            214.0                           929.0                     569733.0000                        569733.0                            40.7
        1.00                               568572.2                           243.6                              726.1                            191.1                           969.7                     569733.0000                        569733.1                            36.6
        2.00                               568553.4                           252.7                              753.6                            173.2                          1006.3                     569733.0000                        569733.0                            33.4
        3.00                               568534.1                           257.8                              781.9                            159.2                          1039.7                     569733.0000                        569732.9                            30.8
        4.00                               568514.5                           259.9                              810.6                            148.0                          1070.5                     569733.0000                        569733.1                            28.8
        5.00                               568494.8                           259.8                              839.4                            138.9                          1099.3                     569733.0000                        569732.9                            27.1
        6.00                               568475.1                           258.2                              868.2                            131.4                          1126.4                     569733.0000                        569732.9                            25.7
        7.00                               568455.6                           255.4                              896.7                            125.2                          1152.1                     569733.0000                        569732.8                            24.5
        8.00                               568436.3                           251.7                              924.9                            119.9                          1176.6                     569733.0000                        569732.8                            23.5
        9.00                               568417.4                           247.6                              952.6                            115.3                          1200.1                     569733.0000                        569732.8                            22.7
       10.00                               568398.8                           243.0                              979.8                            111.2                          1222.8                     569733.0000                        569732.8                            21.9
       11.00                               568380.6                           238.1                             1006.6                            107.5                          1244.7                     569733.0000                        569732.9                            21.2
       12.00                               568362.8                           233.1                             1032.7                            104.2                          1265.9                     569733.0000                        569732.9                            20.5
       13.00                               568345.4                           228.1                             1058.4                            101.1                          1286.4                     569733.0000                        569732.9                            20.0
       14.00                               568328.3                           223.0                             1083.4                             98.3                          1306.4                     569733.0000                        569733.0                            19.4
       15.00                               568311.6                           217.9                             1107.9                             95.6                          1325.8                     569733.0000                        569733.1                            18.9
       16.00                               568295.3                           212.8                             1131.8                             93.1                          1344.6                     569733.0000                        569733.0                            18.4
       17.00                               568279.4                           207.8                             1155.2                             90.6                          1363.0                     569733.0000                        569733.0                            17.9
       18.00                               568263.8                           202.9                             1178.0                             88.3                          1380.9                     569733.0000                        569733.0                            17.4
       19.00                               568248.6                           198.1                             1200.3                             86.1                          1398.4                     569733.0000                        569733.1                            17.0
       20.00                               568233.8                           193.3                             1222.0                             83.9                          1415.4                     569733.0000                        569733.1                            16.6
       21.00                               568219.4                           188.7                             1243.3                             81.8                          1431.9                     569733.0000                        569733.1                            16.2
       22.00                               568205.2                           184.1                             1264.0                             79.8                          1448.1                     569733.0000                        569733.1                            15.8
       23.00                               568191.4                           179.7                             1284.2                             77.8                          1463.8                     569733.0000                        569733.1                            15.4
       24.00                               568177.9                           175.3                             1303.9                             75.9                          1479.2                     569733.0000                        569733.1                            15.0
       25.00                               568164.8                           171.0                             1323.2                             74.0                          1494.2                     569733.0000                        569733.0                            14.6
       26.00                               568151.9                           166.9                             1341.9                             72.2                          1508.8                     569733.0000                        569732.9                            14.3
       27.00                               568139.4                           162.8                             1360.3                             70.4                          1523.1                     569733.0000                        569732.9                            13.9
       28.00                               568127.2                           158.9                             1378.1                             68.7                          1537.0                     569733.0000                        569732.9                            13.6
       29.00                               568115.2                           155.0                             1395.6                             67.0                          1550.6                     569733.0000                        569732.8                            13.2
       30.00                               568103.6                           151.2                             1412.6                             65.4                          1563.8                     569733.0000                        569732.9                            12.9
       31.00                               568092.2                           147.6                             1429.2                             63.8                          1576.8                     569733.0000                        569732.8                            12.6
       32.00                               568081.2                           144.0                             1445.4                             62.2                          1589.4                     569733.0000                        569732.8                            12.3
       33.00                               568070.5                           140.5                             1461.2                             60.7                          1601.7                     569733.0000                        569732.8                            12.0
       34.00                               568060.0                           137.0                             1476.6                             59.2                          1613.7                     569733.0000                        569732.9                            11.7
       35.00                               568049.8                           133.7                             1491.7                             57.8                          1625.4                     569733.0000                        569732.9                            11.4
       36.00                               568039.8                           130.4                             1506.3                             56.4                          1636.8                     569733.0000                        569732.9                            11.1
       37.00                               568030.0                           127.3                             1520.7                             55.0                          1647.9                     569733.0000                        569732.9                            10.9
       38.00                               568020.4                           124.2                             1534.6                             53.7                          1658.8                     569733.0000                        569732.9                            10.6
       39.00                               568011.1                           121.1                             1548.3                             52.4                          1669.4                     569733.0000                        569732.9                            10.3
       40.00                               568002.1                           118.2                             1561.6                             51.1                          1679.7                     569733.0000                        569732.9                            10.1
       41.00                               567993.2                           115.3                             1574.5                             49.8                          1689.8                     569733.0000                        569732.8                             9.8
       42.00                               567984.5                           112.5                             1587.2                             48.6                          1699.7                     569733.0000                        569732.8                             9.6
       43.00                               567976.1                           109.7                             1599.5                             47.4                          1709.3                     569733.0000                        569732.8                             9.4
       44.00                               567967.8                           107.1                             1611.6                             46.3                          1718.7                     569733.0000                        569732.7                             9.1
       45.00                               567959.8                           104.5                             1623.3                             45.1                          1727.8                     569733.0000                        569732.7                             8.9
       46.00                               567952.1                           101.9                             1634.8                             44.0                          1736.7                     569733.0000                        569732.9                             8.7
       47.00                               567944.4                            99.4                             1646.0                             43.0                          1745.4                     569733.0000                        569732.9                             8.5
       48.00                               567937.0                            97.0                             1656.9                             41.9                          1753.9                     569733.0000                        569732.8                             8.3
       49.00                               567929.7                            94.6                             1667.6                             40.9                          1762.2                     569733.0000                        569732.8                             8.1
       50.00                               567922.6                            92.3                             1677.9                             39.9                          1770.3                     569733.0000                        569732.7                             7.9
       51.00                               567915.6                            90.1                             1688.1                             38.9                          1778.2                     569733.0000                        569732.7                             7.7
       52.00                               567908.8                            87.9                             1698.0                             38.0                          1785.9                     569733.0000                        569732.6                             7.5
       53.00                               567902.2                            85.7                             1707.6                             37.1                          1793.4                     569733.0000                        569732.7                             7.3
       54.00                               567895.8                            83.7                             1717.0                             36.1                          1800.7                     569733.0000                        569732.6                             7.1
       55.00                               567889.6                            81.6                             1726.2                             35.3                          1807.8                     569733.0000                        569732.6                             7.0
       56.00                               567883.5                            79.6                             1735.2                             34.4                          1814.8                     569733.0000                        569732.7                             6.8
       57.00                               567877.6                            77.7                             1743.9                             33.6                          1821.6                     569733.0000                        569732.8                             6.6
       58.00                               567871.8                            75.8                             1752.4                             32.7                          1828.2                     569733.0000                        569732.8                             6.5
       59.00                               567866.1                            73.9                             1760.8                             31.9                          1834.7                     569733.0000                        569732.7                             6.3
       60.00                               567860.5                            72.1                             1768.9                             31.2                          1841.0                     569733.0000                        569732.7                             6.2
       61.00                               567855.1                            70.4                             1776.8                             30.4                          1847.2                     569733.0000                        569732.7                             6.0
       62.00                               567849.8                            68.7                             1784.5                             29.7                          1853.2                     569733.0000                        569732.6                             5.9
       63.00                               567844.6                            67.0                             1792.0                             28.9                          1859.0                     569733.0000                        569732.6                             5.7
       64.00                               567839.5                            65.3                             1799.4                             28.2                          1864.8                     569733.0000                        569732.5                             5.6
       65.00                               567834.6                            63.8                             1806.6                             27.5                          1870.3                     569733.0000                        569732.4                             5.4
       66.00                               567829.8                            62.2                             1813.6                             26.9                          1875.8                     569733.0000                        569732.4                             5.3
       67.00                               567825.1                            60.7                             1820.4                             26.2                          1881.1                     569733.0000                        569732.4                             5.2
       68.00                               567820.5                            59.2                             1827.1                             25.6                          1886.3                     569733.0000                        569732.3                             5.1
       69.00                               567816.1                            57.8                             1833.6                             25.0                          1891.3                     569733.0000                        569732.3                             4.9
       70.00                               567811.8                            56.3                             1839.9                             24.3                          1896.2                     569733.0000                        569732.4                             4.8
       71.00                               567807.6                            55.0                             1846.1                             23.8                          1901.1                     569733.0000                        569732.4                             4.7
       72.00                               567803.5                            53.6                             1852.1                             23.2                          1905.8                     569733.0000                        569732.4                             4.6
       73.00                               567799.5                            52.3                             1858.0                             22.6                          1910.3                     569733.0000                        569732.4                             4.5
       74.00                               567795.6                            51.0                             1863.8                             22.1                          1914.8                     569733.0000                        569732.4                             4.4
       75.00                               567791.8                            49.8                             1869.4                             21.5                          1919.2                     569733.0000                        569732.4                             4.3
       76.00                               567788.0                            48.6                             1874.8                             21.0                          1923.4                     569733.0000                        569732.4                             4.1
       77.00                               567784.4                            47.4                             1880.2                             20.5                          1927.6                     569733.0000                        569732.4                             4.0
       78.00                               567780.8                            46.2                             1885.4                             20.0                          1931.6                     569733.0000                        569732.4                             3.9
       79.00                               567777.4                            45.1                             1890.4                             19.5                          1935.5                     569733.0000                        569732.4                             3.9
       80.00                               567774.0                            44.0                             1895.4                             19.0                          1939.4                     569733.0000                        569732.4                             3.8
       81.00                               567770.7                            42.9                             1900.2                             18.6                          1943.2                     569733.0000                        569732.4                             3.7
       82.00                               567767.4                            41.9                             1904.9                             18.1                          1946.8                     569733.0000                        569732.4                             3.6
       83.00                               567764.3                            40.9                             1909.5                             17.7                          1950.4                     569733.0000                        569732.4                             3.5
       84.00                               567761.2                            39.9                             1914.0                             17.2                          1953.9                     569733.0000                        569732.4                             3.4
       85.00                               567758.2                            38.9                             1918.4                             16.8                          1957.3                     569733.0000                        569732.3                             3.3
       86.00                               567755.3                            38.0                             1922.7                             16.4                          1960.6                     569733.0000                        569732.3                             3.2
       87.00                               567752.4                            37.0                             1926.8                             16.0                          1963.9                     569733.0000                        569732.2                             3.2
       88.00                               567749.6                            36.1                             1930.9                             15.6                          1967.0                     569733.0000                        569732.2                             3.1
       89.00                               567746.9                            35.2                             1934.9                             15.2                          1970.1                     569733.0000                        569732.2                             3.0
       90.00                               567744.2                            34.4                             1938.7                             14.9                          1973.1                     569733.0000                        569732.2                             2.9
       91.00                               567741.7                            33.5                             1942.5                             14.5                          1976.0                     569733.0000                        569732.2                             2.9
       92.00                               567739.1                            32.7                             1946.2                             14.1                          1978.9                     569733.0000                        569732.2                             2.8
       93.00                               567736.6                            31.9                             1949.8                             13.8                          1981.7                     569733.0000                        569732.1                             2.7
       94.00                               567734.2                            31.1                             1953.3                             13.5                          1984.4                     569733.0000                        569732.1                             2.7
       95.00                               567731.9                            30.4                             1956.7                             13.1                          1987.1                     569733.0000                        569732.1                             2.6
       96.00                               567729.6                            29.6                             1960.0                             12.8                          1989.7                     569733.0000                        569732.1                             2.5
       97.00                               567727.4                            28.9                             1963.3                             12.5                          1992.2                     569733.0000                        569732.1                             2.5
       98.00                               567725.1                            28.2                             1966.5                             12.2                          1994.7                     569733.0000                        569731.9                             2.4
       99.00                               567723.0                            27.5                             1969.6                             11.9                          1997.1                     569733.0000                        569731.9                             2.3
      100.00                               567720.9                            26.9                             1972.6                             11.6                          1999.4                     569733.0000                        569732.0                             2.3
      101.00                               567718.9                            26.2                             1975.5                             11.3                          2001.7                     569733.0000                        569731.9                             2.2
      102.00                               567716.9                            25.6                             1978.4                             11.0                          2004.0                     569733.0000                        569731.9                             2.2
      103.00                               567715.0                            24.9                             1981.2                             10.8                          2006.1                     569733.0000                        569731.9                             2.1
      104.00                               567713.1                            24.3                             1983.9                             10.5                          2008.3                     569733.0000                        569731.9                             2.1
      105.00                               567711.3                            23.7                             1986.6                             10.3                          2010.3                     569733.0000                        569731.9                             2.0
      106.00                               567709.6                            23.2                             1989.2                             10.0                          2012.4                     569733.0000                        569732.0                             2.0
      107.00                               567707.9                            22.6                             1991.8                              9.8                          2014.3                     569733.0000                        569731.9                             1.9
      108.00                               567706.1                            22.0                             1994.2                              9.5                          2016.3                     569733.0000                        569731.9                             1.9
      109.00                               567704.5                            21.5                             1996.7                              9.3                          2018.2                     569733.0000                        569732.0                             1.8
      110.00                               567702.9                            21.0                             1999.0                              9.1                          2020.0                     569733.0000                        569731.9                             1.8
      111.00                               567701.3                            20.5                             2001.3                              8.8                          2021.8                     569733.0000                        569731.9                             1.7
      112.00                               567699.9                            20.0                             2003.6                              8.6                          2023.5                     569733.0000                        569732.0                             1.7
      113.00                               567698.4                            19.5                             2005.8                              8.4                          2025.2                     569733.0000                        569732.1                             1.7
      114.00                               567696.9                            19.0                             2007.9                              8.2                          2026.9                     569733.0000                        569731.9                             1.6
      115.00                               567695.4                            18.5                             2010.0                              8.0                          2028.5                     569733.0000                        569731.9                             1.6
      116.00                               567694.0                            18.1                             2012.0                              7.8                          2030.1                     569733.0000                        569731.9                             1.5
      117.00                               567692.6                            17.6                             2014.0                              7.6                          2031.6                     569733.0000                        569731.9                             1.5
      118.00                               567691.3                            17.2                             2015.9                              7.4                          2033.2                     569733.0000                        569731.9                             1.5
      119.00                               567690.1                            16.8                             2017.8                              7.3                          2034.6                     569733.0000                        569732.0                             1.4
      120.00                               567688.9                            16.4                             2019.7                              7.1                          2036.1                     569733.0000                        569732.0                             1.4
      121.00                               567687.6                            16.0                             2021.5                              6.9                          2037.5                     569733.0000                        569732.0                             1.4
      122.00                               567686.4                            15.6                             2023.2                              6.7                          2038.8                     569733.0000                        569731.9                             1.3
      123.00                               567685.2                            15.2                             2024.9                              6.6                          2040.1                     569733.0000                        569731.9                             1.3
      124.00                               567684.1                            14.8                             2026.6                              6.4                          2041.4                     569733.0000                        569732.0                             1.3
      125.00                               567683.0                            14.5                             2028.2                              6.3                          2042.7                     569733.0000                        569732.0                             1.2
      126.00                               567681.9                            14.1                             2029.8                              6.1                          2043.9                     569733.0000                        569731.9                             1.2
      127.00                               567680.8                            13.8                             2031.4                              6.0                          2045.2                     569733.0000                        569731.9                             1.2
      128.00                               567679.9                            13.4                             2032.9                              5.8                          2046.3                     569733.0000                        569732.0                             1.1
      129.00                               567678.9                            13.1                             2034.4                              5.7                          2047.5                     569733.0000                        569732.1                             1.1
      130.00                               567677.9                            12.8                             2035.8                              5.5                          2048.6                     569733.0000                        569732.0                             1.1
      131.00                               567676.9                            12.5                             2037.2                              5.4                          2049.7                     569733.0000                        569731.9                             1.1
      132.00                               567675.9                            12.2                             2038.6                              5.3                          2050.8                     569733.0000                        569731.9                             1.0
      133.00                               567675.0                            11.9                             2039.9                              5.1                          2051.8                     569733.0000                        569731.9                             1.0
      134.00                               567674.1                            11.6                             2041.2                              5.0                          2052.8                     569733.0000                        569731.9                             1.0
      135.00                               567673.2                            11.3                             2042.5                              4.9                          2053.8                     569733.0000                        569731.9                             1.0
      136.00                               567672.4                            11.0                             2043.7                              4.8                          2054.8                     569733.0000                        569731.9                             0.9
      137.00                               567671.5                            10.8                             2044.9                              4.6                          2055.7                     569733.0000                        569731.8                             0.9
      138.00                               567670.7                            10.5                             2046.1                              4.5                          2056.6                     569733.0000                        569731.9                             0.9
      139.00                               567669.9                            10.2                             2047.3                              4.4                          2057.5                     569733.0000                        569731.8                             0.9
      140.00                               567669.1                            10.0                             2048.4                              4.3                          2058.4                     569733.0000                        569731.8                             0.9
      141.00                               567668.4                             9.7                             2049.5                              4.2                          2059.2                     569733.0000                        569731.8                             0.8
      142.00                               567667.6                             9.5                             2050.6                              4.1                          2060.1                     569733.0000                        569731.8                             0.8
      143.00                               567666.9                             9.3                             2051.6                              4.0                          2060.9                     569733.0000                        569731.8                             0.8
      144.00                               567666.1                             9.1                             2052.6                              3.9                          2061.7                     569733.0000                        569731.8                             0.8
      145.00                               567665.5                             8.8                             2053.6                              3.8                          2062.5                     569733.0000                        569731.8                             0.8
      146.00                               567664.9                             8.6                             2054.6                              3.7                          2063.2                     569733.0000                        569731.8                             0.7
      147.00                               567664.2                             8.4                             2055.5                              3.6                          2063.9                     569733.0000                        569731.8                             0.7
      148.00                               567663.6                             8.2                             2056.5                              3.5                          2064.7                     569733.0000                        569731.8                             0.7
      149.00                               567663.0                             8.0                             2057.4                              3.5                          2065.4                     569733.0000                        569731.8                             0.7
      150.00                               567662.4                             7.8                             2058.2                              3.4                          2066.0                     569733.0000                        569731.8                             0.7
      151.00                               567661.8                             7.6                             2059.1                              3.3                          2066.7                     569733.0000                        569731.8                             0.6
      152.00                               567661.2                             7.4                             2059.9                              3.2                          2067.4                     569733.0000                        569731.8                             0.6
      153.00                               567660.6                             7.2                             2060.7                              3.1                          2068.0                     569733.0000                        569731.8                             0.6
      154.00                               567660.1                             7.1                             2061.5                              3.1                          2068.6                     569733.0000                        569731.8                             0.6
      155.00                               567659.6                             6.9                             2062.3                              3.0                          2069.2                     569733.0000                        569731.8                             0.6
      156.00                               567659.1                             6.7                             2063.1                              2.9                          2069.8                     569733.0000                        569731.9                             0.6
      157.00                               567658.6                             6.6                             2063.8                              2.8                          2070.4                     569733.0000                        569731.8                             0.6
      158.00                               567658.1                             6.4                             2064.5                              2.8                          2070.9                     569733.0000                        569731.8                             0.5
      159.00                               567657.6                             6.2                             2065.2                              2.7                          2071.5                     569733.0000                        569731.8                             0.5
      160.00                               567657.1                             6.1                             2065.9                              2.6                          2072.0                     569733.0000                        569731.8                             0.5
      161.00                               567656.6                             5.9                             2066.6                              2.6                          2072.5                     569733.0000                        569731.7                             0.5
      162.00                               567656.1                             5.8                             2067.2                              2.5                          2073.0                     569733.0000                        569731.7                             0.5
      163.00                               567655.6                             5.7                             2067.9                              2.4                          2073.5                     569733.0000                        569731.6                             0.5
      164.00                               567655.2                             5.5                             2068.5                              2.4                          2074.0                     569733.0000                        569731.6                             0.5
      165.00                               567654.9                             5.4                             2069.1                              2.3                          2074.5                     569733.0000                        569731.7                             0.5
      166.00                               567654.5                             5.3                             2069.7                              2.3                          2075.0                     569733.0000                        569731.7                             0.4
      167.00                               567654.1                             5.1                             2070.3                              2.2                          2075.4                     569733.0000                        569731.7                             0.4
      168.00                               567653.8                             5.0                             2070.8                              2.2                          2075.8                     569733.0000                        569731.8                             0.4
      169.00                               567653.4                             4.9                             2071.4                              2.1                          2076.3                     569733.0000                        569731.8                             0.4
      170.00                               567653.0                             4.8                             2071.9                              2.1                          2076.7                     569733.0000                        569731.8                             0.4
      171.00                               567652.6                             4.6                             2072.4                              2.0                          2077.1                     569733.0000                        569731.7                             0.4
      172.00                               567652.2                             4.5                             2073.0                              2.0                          2077.5                     569733.0000                        569731.6                             0.4
      173.00                               567651.9                             4.4                             2073.5                              1.9                          2077.9                     569733.0000                        569731.7                             0.4
      174.00                               567651.5                             4.3                             2073.9                              1.9                          2078.2                     569733.0000                        569731.6                             0.4
      175.00                               567651.1                             4.2                             2074.4                              1.8                          2078.6                     569733.0000                        569731.6                             0.4
      176.00                               567650.8                             4.1                             2074.9                              1.8                          2079.0                     569733.0000                        569731.6                             0.4
      177.00                               567650.6                             4.0                             2075.3                              1.7                          2079.3                     569733.0000                        569731.6                             0.3
      178.00                               567650.3                             3.9                             2075.8                              1.7                          2079.7                     569733.0000                        569731.7                             0.3
      179.00                               567650.1                             3.8                             2076.2                              1.6                          2080.0                     569733.0000                        569731.7                             0.3
      180.00                               567649.8                             3.7                             2076.6                              1.6                          2080.3                     569733.0000                        569731.8                             0.3
      181.00                               567649.6                             3.6                             2077.0                              1.6                          2080.6                     569733.0000                        569731.8                             0.3
      182.00                               567649.3                             3.5                             2077.4                              1.5                          2081.0                     569733.0000                        569731.8                             0.3
      183.00                               567649.1                             3.5                             2077.8                              1.5                          2081.3                     569733.0000                        569731.8                             0.3
      184.00                               567648.8                             3.4                             2078.2                              1.5                          2081.5                     569733.0000                        569731.8                             0.3
      185.00                               567648.6                             3.3                             2078.6                              1.4                          2081.8                     569733.0000                        569731.9                             0.3
      186.00                               567648.3                             3.2                             2078.9                              1.4                          2082.1                     569733.0000                        569731.8                             0.3
      187.00                               567648.1                             3.1                             2079.3                              1.4                          2082.4                     569733.0000                        569731.8                             0.3
      188.00                               567647.8                             3.1                             2079.6                              1.3                          2082.7                     569733.0000                        569731.8                             0.3
      189.00                               567647.4                             3.0                             2079.9                              1.3                          2082.9                     569733.0000                        569731.7                             0.3
      190.00                               567647.1                             2.9                             2080.3                              1.3                          2083.2                     569733.0000                        569731.5                             0.2
      191.00                               567646.8                             2.8                             2080.6                              1.2                          2083.4                     569733.0000                        569731.4                             0.2
      192.00                               567646.5                             2.8                             2080.9                              1.2                          2083.7                     569733.0000                        569731.3                             0.2
      193.00                               567646.2                             2.7                             2081.2                              1.2                          2083.9                     569733.0000                        569731.2                             0.2
      194.00                               567645.9                             2.6                             2081.5                              1.1                          2084.1                     569733.0000                        569731.1                             0.2
      195.00                               567645.6                             2.6                             2081.8                              1.1                          2084.3                     569733.0000                        569731.1                             0.2
      196.00                               567645.4                             2.5                             2082.1                              1.1                          2084.6                     569733.0000                        569731.0                             0.2
      197.00                               567645.1                             2.4                             2082.3                              1.1                          2084.8                     569733.0000                        569731.0                             0.2
      198.00                               567644.9                             2.4                             2082.6                              1.0                          2085.0                     569733.0000                        569730.9                             0.2
      199.00                               567644.7                             2.3                             2082.9                              1.0                          2085.2                     569733.0000                        569730.9                             0.2
      200.00                               567644.4                             2.3                             2083.1                              1.0                          2085.4                     569733.0000                        569730.8                             0.2
      201.00                               567644.2                             2.2                             2083.4                              1.0                          2085.6                     569733.0000                        569730.7                             0.2
      202.00                               567643.9                             2.2                             2083.6                              0.9                          2085.8                     569733.0000                        569730.7                             0.2
