           6          21   9.81077960E-07
           7          25   9.48098830E-07
           8          29   6.48052492E-07
           9          31   8.81522226E-07
          10          33   9.16666522E-07
          11          35   9.72893190E-07
          12          37   8.57381565E-07
          13          39   7.64180697E-07
          14          40   8.77758794E-07
          15          41   9.66074822E-07
          16          43   7.70695408E-07
          17          44   8.44120109E-07
          18          45   8.92575883E-07
          19          46   8.94703419E-07
          20          47   9.16980923E-07
          21          48   9.51501363E-07
          22          49   9.84598955E-07
          23          51   7.57728344E-07
          24          52   7.37914263E-07
          25          53   7.98556698E-07
          26          54   7.90701279E-07
          27          55   7.55331257E-07
          28          56   7.78958565E-07
          29          56   9.98879386E-07
          30          57   9.83049745E-07
          31          58   9.51925131E-07
          32          59   9.18199532E-07
          33          60   9.33820445E-07
          34          61   8.94418349E-07
          35          62   8.49065827E-07
          36          63   8.04962212E-07
          37          64   8.03122646E-07
          38          65   7.79523134E-07
          39          66   7.84272061E-07
          40          66   9.66195216E-07
          41          67   9.17887803E-07
          42          68   8.69240239E-07
          43          69   8.61908802E-07
          44          70   8.10505639E-07
          45          71   7.62139280E-07
          46          71   9.68778409E-07
          47          72   9.27926180E-07
          48          73   8.98309565E-07
          49          74   8.60898297E-07
          50          75   8.21030369E-07
          51          76   7.99792360E-07
          52          76   9.63838261E-07
          53          77   9.13135636E-07
          54          78   8.80617335E-07
          55          79   8.29182341E-07
          56          79   9.89533987E-07
          57          80   9.73273586E-07
          58          81   9.20887885E-07
          59          82   8.76573552E-07
          60          83   8.20085972E-07
          61          84   7.66798507E-07
          62          84   9.46204580E-07
          63          85   9.04537728E-07
          64          86   8.83190069E-07
          65          87   8.24633105E-07
          66          87   9.84151939E-07
          67          88   9.20322975E-07
          68          89   8.95416065E-07
          69          90   8.07483161E-07
          70          90   9.89910404E-07
          71          91   9.48405614E-07
          72          92   9.00258215E-07
          73          93   8.56723830E-07
          74          94   8.11677978E-07
          75          94   9.68762265E-07
          76          95   8.82029155E-07
          77          96   8.56825466E-07
          78          97   8.00048269E-07
          79          97   9.31534998E-07
          80          98   9.04090996E-07
          81          99   8.45397892E-07
          82          99   9.96962058E-07
          83         100   9.45571514E-07
          84         101   8.99246743E-07
          85         102   8.47193007E-07
          86         102   9.98309019E-07
          87         103   9.35105732E-07
          88         104   8.74351429E-07
          89         105   8.17853902E-07
          90         105   9.72660018E-07
          91         106   9.25453435E-07
          92         107   8.48490629E-07
          93         108   8.05816569E-07
          94         108   9.51222489E-07
          95         109   8.96120014E-07
          96         110   8.34722016E-07
          97         110   9.78395633E-07
          98         111   9.30355952E-07
          99         112   8.72543524E-07
         100         113   8.39369591E-07
         101         113   9.62679223E-07
         102         114   9.03297916E-07
         103         115   8.48744037E-07
         104         116   8.02629472E-07
         105         116   9.32145440E-07
         106         117   8.73290162E-07
         107         118   8.24458141E-07
         108         118   9.47607248E-07
         109         119   9.12216933E-07
         110         120   8.34664377E-07
         111         120   9.79795118E-07
         112         121   9.43036014E-07
         113         122   8.73478200E-07
         114         122   9.87204658E-07
         115         123   9.32041132E-07
         116         124   8.71341399E-07
         117         125   8.32640353E-07
         118         125   9.66755238E-07
         119         126   9.04294780E-07
         120         127   8.47335514E-07
         121         127   9.74405680E-07
         122         128   9.29008365E-07
         123         129   8.53966526E-07
         124         129   9.82931738E-07
         125         130   9.45930708E-07
         126         131   8.83779478E-07
         127         132   8.30522993E-07
         128         132   9.47728267E-07
         129         133   8.90719491E-07
         130         134   8.40507312E-07
         131         134   9.55440896E-07
         132         135   8.81390918E-07
         133         136   8.60512102E-07
         134         136   9.75684202E-07
         135         137   9.07852836E-07
         136         138   8.46351099E-07
         137         138   9.81735752E-07
         138         139   9.14151485E-07
         139         140   8.61532385E-07
         140         140   9.90769649E-07
         141         141   9.33341028E-07
         142         142   8.87997430E-07
         143         143   8.35699211E-07
         144         143   9.39392919E-07
         145         144   8.77776642E-07
         146         145   8.31316413E-07
         147         145   9.33325737E-07
         148         146   8.97621646E-07
         149         147   8.47517356E-07
         150         147   9.56802182E-07
         151         148   8.89218825E-07
         152         149   8.28601117E-07
         153         149   9.35959463E-07
         154         150   9.00430393E-07
