#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
       47.00                               566960.3                            64.4                             2684.5                             23.1                          2748.9                     569733.0000                        569732.4                             4.5
       48.00                               566956.6                            61.9                             2691.5                             22.2                          2753.4                     569733.0000                        569732.3                             4.4
       49.00                               566953.1                            59.5                             2698.3                             21.4                          2757.8                     569733.0000                        569732.2                             4.2
       50.00                               566949.8                            57.2                             2704.8                             20.6                          2762.0                     569733.0000                        569732.3                             4.0
       51.00                               566946.6                            55.0                             2711.0                             19.8                          2766.0                     569733.0000                        569732.4                             3.9
       52.00                               566943.5                            52.9                             2717.0                             19.0                          2769.9                     569733.0000                        569732.4                             3.7
       53.00                               566940.5                            50.9                             2722.8                             18.3                          2773.6                     569733.0000                        569732.4                             3.6
       54.00                               566937.6                            48.9                             2728.3                             17.6                          2777.2                     569733.0000                        569732.4                             3.4
       55.00                               566934.8                            47.0                             2733.7                             16.9                          2780.7                     569733.0000                        569732.4                             3.3
       56.00                               566932.1                            45.2                             2738.8                             16.2                          2784.0                     569733.0000                        569732.4                             3.2
       57.00                               566929.6                            43.5                             2743.7                             15.6                          2787.2                     569733.0000                        569732.4                             3.1
       58.00                               566927.1                            41.8                             2748.4                             15.0                          2790.2                     569733.0000                        569732.4                             2.9
       59.00                               566924.8                            40.2                             2753.0                             14.4                          2793.2                     569733.0000                        569732.4                             2.8
       60.00                               566922.4                            38.6                             2757.4                             13.9                          2796.0                     569733.0000                        569732.3                             2.7
       61.00                               566920.2                            37.2                             2761.6                             13.3                          2798.7                     569733.0000                        569732.2                             2.6
       62.00                               566918.1                            35.7                             2765.6                             12.8                          2801.4                     569733.0000                        569732.2                             2.5
       63.00                               566916.1                            34.3                             2769.5                             12.3                          2803.9                     569733.0000                        569732.3                             2.4
       64.00                               566914.1                            33.0                             2773.3                             11.9                          2806.3                     569733.0000                        569732.3                             2.3
       65.00                               566912.2                            31.7                             2776.9                             11.4                          2808.6                     569733.0000                        569732.2                             2.2
       66.00                               566910.4                            30.5                             2780.3                             11.0                          2810.9                     569733.0000                        569732.2                             2.2
       67.00                               566908.6                            29.3                             2783.7                             10.5                          2813.0                     569733.0000                        569732.2                             2.1
       68.00                               566906.9                            28.2                             2786.9                             10.1                          2815.1                     569733.0000                        569732.1                             2.0
       69.00                               566905.2                            27.1                             2789.9                              9.7                          2817.1                     569733.0000                        569732.1                             1.9
       70.00                               566903.7                            26.1                             2792.9                              9.4                          2819.0                     569733.0000                        569732.0                             1.8
       71.00                               566902.1                            25.1                             2795.7                              9.0                          2820.8                     569733.0000                        569731.9                             1.8
       72.00                               566900.6                            24.1                             2798.5                              8.7                          2822.6                     569733.0000                        569731.9                             1.7
       73.00                               566899.2                            23.2                             2801.1                              8.3                          2824.3                     569733.0000                        569731.9                             1.6
       74.00                               566897.9                            22.3                             2803.6                              8.0                          2825.9                     569733.0000                        569731.9                             1.6
       75.00                               566896.6                            21.4                             2806.1                              7.7                          2827.5                     569733.0000                        569731.8                             1.5
       76.00                               566895.4                            20.6                             2808.4                              7.4                          2829.0                     569733.0000                        569731.8                             1.5
       77.00                               566894.1                            19.8                             2810.6                              7.1                          2830.5                     569733.0000                        569731.7                             1.4
       78.00                               566893.0                            19.0                             2812.8                              6.8                          2831.8                     569733.0000                        569731.7                             1.3
       79.00                               566891.9                            18.3                             2814.9                              6.6                          2833.2                     569733.0000                        569731.7                             1.3
       80.00                               566890.9                            17.6                             2816.9                              6.3                          2834.5                     569733.0000                        569731.7                             1.2
       81.00                               566889.9                            16.9                             2818.8                              6.1                          2835.7                     569733.0000                        569731.7                             1.2
       82.00                               566888.9                            16.3                             2820.6                              5.8                          2836.9                     569733.0000                        569731.6                             1.1
       83.00                               566887.9                            15.6                             2822.4                              5.6                          2838.1                     569733.0000                        569731.6                             1.1
       84.00                               566887.0                            15.0                             2824.1                              5.4                          2839.2                     569733.0000                        569731.6                             1.1
       85.00                               566886.1                            14.5                             2825.8                              5.2                          2840.2                     569733.0000                        569731.5                             1.0
       86.00                               566885.3                            13.9                             2827.3                              5.0                          2841.2                     569733.0000                        569731.5                             1.0
       87.00                               566884.6                            13.4                             2828.9                              4.8                          2842.2                     569733.0000                        569731.7                             0.9
       88.00                               566883.9                            12.9                             2830.3                              4.6                          2843.2                     569733.0000                        569731.7                             0.9
       89.00                               566883.1                            12.4                             2831.7                              4.4                          2844.1                     569733.0000                        569731.6                             0.9
       90.00                               566882.4                            11.9                             2833.1                              4.3                          2844.9                     569733.0000                        569731.6                             0.8
       91.00                               566881.8                            11.4                             2834.4                              4.1                          2845.8                     569733.0000                        569731.7                             0.8
       92.00                               566881.1                            11.0                             2835.6                              3.9                          2846.6                     569733.0000                        569731.7                             0.8
       93.00                               566880.5                            10.6                             2836.8                              3.8                          2847.4                     569733.0000                        569731.7                             0.7
       94.00                               566879.9                            10.2                             2837.9                              3.6                          2848.1                     569733.0000                        569731.6                             0.7
       95.00                               566879.2                             9.8                             2839.1                              3.5                          2848.8                     569733.0000                        569731.6                             0.7
       96.00                               566878.7                             9.4                             2840.1                              3.4                          2849.5                     569733.0000                        569731.6                             0.7
       97.00                               566878.1                             9.0                             2841.1                              3.2                          2850.2                     569733.0000                        569731.5                             0.6
       98.00                               566877.6                             8.7                             2842.1                              3.1                          2850.8                     569733.0000                        569731.6                             0.6
       99.00                               566877.1                             8.3                             2843.1                              3.0                          2851.4                     569733.0000                        569731.5                             0.6
      100.00                               566876.6                             8.0                             2844.0                              2.9                          2852.0                     569733.0000                        569731.5                             0.6
      101.00                               566876.1                             7.7                             2844.9                              2.8                          2852.6                     569733.0000                        569731.4                             0.5
      102.00                               566875.6                             7.4                             2845.7                              2.7                          2853.1                     569733.0000                        569731.4                             0.5
      103.00                               566875.2                             7.1                             2846.5                              2.6                          2853.6                     569733.0000                        569731.4                             0.5
      104.00                               566874.9                             6.9                             2847.3                              2.5                          2854.1                     569733.0000                        569731.4                             0.5
      105.00                               566874.5                             6.6                             2848.0                              2.4                          2854.6                     569733.0000                        569731.4                             0.5
      106.00                               566874.1                             6.3                             2848.7                              2.3                          2855.1                     569733.0000                        569731.4                             0.4
      107.00                               566873.8                             6.1                             2849.4                              2.2                          2855.5                     569733.0000                        569731.4                             0.4
      108.00                               566873.4                             5.9                             2850.1                              2.1                          2856.0                     569733.0000                        569731.5                             0.4
      109.00                               566873.0                             5.6                             2850.7                              2.0                          2856.4                     569733.0000                        569731.4                             0.4
      110.00                               566872.7                             5.4                             2851.3                              1.9                          2856.8                     569733.0000                        569731.4                             0.4
      111.00                               566872.4                             5.2                             2851.9                              1.9                          2857.1                     569733.0000                        569731.4                             0.4
      112.00                               566872.1                             5.0                             2852.5                              1.8                          2857.5                     569733.0000                        569731.4                             0.4
      113.00                               566871.9                             4.8                             2853.1                              1.7                          2857.9                     569733.0000                        569731.5                             0.3
      114.00                               566871.6                             4.6                             2853.6                              1.7                          2858.2                     569733.0000                        569731.5                             0.3
      115.00                               566871.4                             4.4                             2854.1                              1.6                          2858.5                     569733.0000                        569731.5                             0.3
      116.00                               566871.1                             4.3                             2854.6                              1.5                          2858.8                     569733.0000                        569731.5                             0.3
      117.00                               566870.9                             4.1                             2855.0                              1.5                          2859.1                     569733.0000                        569731.5                             0.3
      118.00                               566870.6                             4.0                             2855.5                              1.4                          2859.4                     569733.0000                        569731.5                             0.3
      119.00                               566870.4                             3.8                             2855.9                              1.4                          2859.7                     569733.0000                        569731.5                             0.3
      120.00                               566870.1                             3.7                             2856.3                              1.3                          2860.0                     569733.0000                        569731.4                             0.3
      121.00                               566869.9                             3.5                             2856.7                              1.3                          2860.2                     569733.0000                        569731.4                             0.2
      122.00                               566869.6                             3.4                             2857.1                              1.2                          2860.5                     569733.0000                        569731.3                             0.2
      123.00                               566869.4                             3.2                             2857.5                              1.2                          2860.7                     569733.0000                        569731.3                             0.2
      124.00                               566869.2                             3.1                             2857.8                              1.1                          2860.9                     569733.0000                        569731.2                             0.2
      125.00                               566869.0                             3.0                             2858.2                              1.1                          2861.2                     569733.0000                        569731.2                             0.2
      126.00                               566868.8                             2.9                             2858.5                              1.0                          2861.4                     569733.0000                        569731.2                             0.2
      127.00                               566868.6                             2.8                             2858.8                              1.0                          2861.6                     569733.0000                        569731.2                             0.2
      128.00                               566868.4                             2.7                             2859.1                              1.0                          2861.8                     569733.0000                        569731.1                             0.2
      129.00                               566868.1                             2.6                             2859.4                              0.9                          2862.0                     569733.0000                        569731.0                             0.2
      130.00                               566867.9                             2.5                             2859.7                              0.9                          2862.1                     569733.0000                        569730.9                             0.2
      131.00                               566867.6                             2.4                             2859.9                              0.9                          2862.3                     569733.0000                        569730.8                             0.2
      132.00                               566867.4                             2.3                             2860.2                              0.8                          2862.5                     569733.0000                        569730.6                             0.2
      133.00                               566867.1                             2.2                             2860.5                              0.8                          2862.6                     569733.0000                        569730.6                             0.2
      134.00                               566866.9                             2.1                             2860.7                              0.8                          2862.8                     569733.0000                        569730.4                             0.1
      135.00                               566866.6                             2.0                             2860.9                              0.7                          2862.9                     569733.0000                        569730.3                             0.1
      136.00                               566866.3                             1.9                             2861.1                              0.7                          2863.1                     569733.0000                        569730.1                             0.1
      137.00                               566866.0                             1.9                             2861.3                              0.7                          2863.2                     569733.0000                        569729.9                             0.1
      138.00                               566865.6                             1.8                             2861.5                              0.6                          2863.3                     569733.0000                        569729.6                             0.1
      139.00                               566865.2                             1.7                             2861.7                              0.6                          2863.5                     569733.0000                        569729.4                             0.1
      140.00                               566864.8                             1.7                             2861.9                              0.6                          2863.6                     569733.0000                        569729.1                             0.1
      141.00                               566864.3                             1.6                             2862.1                              0.6                          2863.7                     569733.0000                        569728.6                             0.1
      142.00                               566863.8                             1.5                             2862.3                              0.6                          2863.8                     569733.0000                        569728.1                             0.1
      143.00                               566863.1                             1.5                             2862.4                              0.5                          2863.9                     569733.0000                        569727.6                             0.1
      144.00                               566862.4                             1.4                             2862.6                              0.5                          2864.0                     569733.0000                        569727.0                             0.1
      145.00                               566861.6                             1.4                             2862.8                              0.5                          2864.1                     569733.0000                        569726.2                             0.1
      146.00                               566860.8                             1.3                             2862.9                              0.5                          2864.2                     569733.0000                        569725.4                             0.1
      147.00                               566859.8                             1.3                             2863.0                              0.5                          2864.3                     569733.0000                        569724.5                             0.1
      148.00                               566858.7                             1.2                             2863.2                              0.4                          2864.4                     569733.0000                        569723.5                             0.1
      149.00                               566857.4                             1.2                             2863.3                              0.4                          2864.5                     569733.0000                        569722.4                             0.1
      150.00                               566856.1                             1.1                             2863.4                              0.4                          2864.5                     569733.0000                        569721.0                             0.1
      151.00                               566854.6                             1.1                             2863.5                              0.4                          2864.6                     569733.0000                        569719.6                             0.1
      152.00                               566853.1                             1.0                             2863.6                              0.4                          2864.7                     569733.0000                        569718.2                             0.1
      153.00                               566851.5                             1.0                             2863.7                              0.4                          2864.7                     569733.0000                        569716.6                             0.1
      154.00                               566849.9                             1.0                             2863.8                              0.3                          2864.8                     569733.0000                        569715.1                             0.1
      155.00                               566848.8                             0.9                             2863.9                              0.3                          2864.8                     569733.0000                        569713.9                             0.0
      156.00                               566848.7                             0.9                             2864.0                              0.3                          2864.9                     569733.0000                        569713.9                         -2864.9
