#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               559160.0                           304.0                             9888.0                            381.0                         10192.0                     569733.0000                        569733.0                            69.8
        1.00                               559159.7                           338.5                             9923.3                            311.5                         10261.8                     569733.0000                        569733.0                            57.1
        2.00                               559159.3                           357.3                             9961.7                            254.7                         10318.9                     569733.0000                        569733.0                            46.7
        3.00                               559158.9                           364.1                            10001.5                            208.4                         10365.6                     569733.0000                        569732.9                            38.2
        4.00                               559158.6                           362.1                            10041.7                            170.5                         10403.8                     569733.0000                        569732.9                            31.3
        5.00                               559158.2                           353.7                            10081.4                            139.6                         10435.1                     569733.0000                        569732.9                            25.6
        6.00                               559157.8                           340.8                            10119.9                            114.3                         10460.7                     569733.0000                        569732.8                            21.0
        7.00                               559157.4                           324.9                            10156.8                             93.7                         10481.7                     569733.0000                        569732.8                            17.2
        8.00                               559157.1                           307.0                            10191.9                             76.8                         10498.9                     569733.0000                        569732.8                            14.1
        9.00                               559156.9                           288.0                            10225.0                             63.0                         10513.0                     569733.0000                        569732.8                            11.6
       10.00                               559156.6                           268.6                            10255.9                             51.7                         10524.5                     569733.0000                        569732.8                             9.5
       11.00                               559156.4                           249.3                            10284.7                             42.5                         10534.0                     569733.0000                        569732.9                             7.8
       12.00                               559156.1                           230.5                            10311.4                             34.9                         10541.8                     569733.0000                        569732.9                             6.4
       13.00                               559155.9                           212.3                            10336.0                             28.7                         10548.2                     569733.0000                        569732.8                             5.3
       14.00                               559155.6                           194.9                            10358.6                             23.6                         10553.5                     569733.0000                        569732.8                             4.3
       15.00                               559155.4                           178.5                            10379.4                             19.5                         10557.9                     569733.0000                        569732.7                             3.6
       16.00                               559155.2                           163.0                            10398.4                             16.1                         10561.4                     569733.0000                        569732.8                             3.0
       17.00                               559155.1                           148.7                            10415.7                             13.3                         10564.4                     569733.0000                        569732.8                             2.4
       18.00                               559155.0                           135.3                            10431.5                             11.0                         10566.8                     569733.0000                        569732.8                             2.0
       19.00                               559154.9                           122.9                            10445.9                              9.1                         10568.9                     569733.0000                        569732.8                             1.7
       20.00                               559154.8                           111.6                            10459.0                              7.5                         10570.5                     569733.0000                        569732.8                             1.4
       21.00                               559154.6                           101.1                            10470.8                              6.2                         10571.9                     569733.0000                        569732.8                             1.1
       22.00                               559154.5                            91.5                            10481.5                              5.2                         10573.1                     569733.0000                        569732.8                             1.0
       23.00                               559154.4                            82.8                            10491.2                              4.3                         10574.0                     569733.0000                        569732.7                             0.8
       24.00                               559154.2                            74.8                            10500.0                              3.6                         10574.8                     569733.0000                        569732.6                             0.7
       25.00                               559154.1                            67.5                            10507.9                              3.0                         10575.5                     569733.0000                        569732.6                             0.6
       26.00                               559154.1                            60.9                            10515.1                              2.5                         10576.0                     569733.0000                        569732.6                             0.5
       27.00                               559154.1                            54.9                            10521.5                              2.1                         10576.5                     569733.0000                        569732.7                             0.4
       28.00                               559154.1                            49.5                            10527.4                              1.8                         10576.9                     569733.0000                        569732.7                             0.3
       29.00                               559154.1                            44.6                            10532.6                              1.5                         10577.2                     569733.0000                        569732.8                             0.3
       30.00                               559154.1                            40.2                            10537.3                              1.2                         10577.5                     569733.0000                        569732.8                             0.2
       31.00                               559154.1                            36.1                            10541.6                              1.1                         10577.7                     569733.0000                        569732.8                             0.2
       32.00                               559154.1                            32.5                            10545.4                              0.9                         10577.9                     569733.0000                        569732.8                             0.2
       33.00                               559154.1                            29.2                            10548.8                              0.8                         10578.1                     569733.0000                        569732.9                             0.1
       34.00                               559154.1                            26.3                            10551.9                              0.6                         10578.2                     569733.0000                        569732.9                             0.1
       35.00                               559154.1                            23.6                            10554.7                              0.5                         10578.3                     569733.0000                        569732.9                             0.1
       36.00                               559154.1                            21.2                            10557.2                              0.5                         10578.4                     569733.0000                        569732.9                             0.1
       37.00                               559154.1                            19.1                            10559.4                              0.4                         10578.5                     569733.0000                        569732.9                             0.1
       38.00                               559154.1                            17.1                            10561.5                              0.3                         10578.6                     569733.0000                        569732.9                             0.1
       39.00                               559154.1                            15.4                            10563.3                              0.3                         10578.7                     569733.0000                        569733.0                             0.1
       40.00                               559154.1                            13.8                            10564.9                              0.3                         10578.7                     569733.0000                        569733.0                             0.0
       41.00                               559154.1                            12.4                            10566.4                              0.2                         10578.8                     569733.0000                        569733.1                             0.0
       42.00                               559154.0                            11.1                            10567.7                              0.2                         10578.8                     569733.0000                        569733.0                             0.0
       43.00                               559153.9                            10.0                            10568.8                              0.2                         10578.8                     569733.0000                        569733.0                             0.0
       44.00                               559153.9                             9.0                            10569.9                              0.1                         10578.9                     569733.0000                        569732.8                             0.0
       45.00                               559153.8                             8.0                            10570.8                              0.1                         10578.9                     569733.0000                        569732.9                             0.0
       46.00                               559153.8                             7.2                            10571.7                              0.1                         10578.9                     569733.0000                        569732.8                             0.0
       47.00                               559153.7                             6.5                            10572.5                              0.1                         10578.9                     569733.0000                        569732.8                             0.0
       48.00                               559153.6                             5.8                            10573.1                              0.1                         10579.0                     569733.0000                        569732.6                             0.0
       49.00                               559153.5                             5.2                            10573.8                              0.1                         10579.0                     569733.0000                        569732.5                             0.0
       50.00                               559153.4                             4.7                            10574.3                              0.1                         10579.0                     569733.0000                        569732.4                             0.0
       51.00                               559153.2                             4.2                            10574.8                              0.1                         10579.0                     569733.0000                        569732.3                             0.0
       52.00                               559153.1                             3.8                            10575.2                              0.0                         10579.0                     569733.0000                        569732.2                             0.0
       53.00                               559152.9                             3.4                            10575.6                              0.0                         10579.0                     569733.0000                        569731.9                             0.0
       54.00                               559152.6                             3.0                            10576.0                              0.0                         10579.0                     569733.0000                        569731.7                             0.0
       55.00                               559152.3                             2.7                            10576.3                              0.0                         10579.0                     569733.0000                        569731.4                            -0.0
       56.00                               559151.9                             2.4                            10576.6                              0.0                         10579.0                     569733.0000                        569730.9                            -0.0
       57.00                               559151.4                             2.2                            10576.8                              0.0                         10579.0                     569733.0000                        569730.4                            -0.0
       58.00                               559150.8                             2.0                            10577.0                              0.0                         10579.0                     569733.0000                        569729.8                            -0.0
       59.00                               559150.1                             1.8                            10577.2                              0.0                         10579.0                     569733.0000                        569729.1                            -0.0
       60.00                               559149.2                             1.6                            10577.4                              0.0                         10579.0                     569733.0000                        569728.2                            -0.0
       61.00                               559148.2                             1.4                            10577.6                              0.0                         10579.0                     569733.0000                        569727.2                            -0.0
       62.00                               559147.1                             1.3                            10577.7                              0.0                         10578.9                     569733.0000                        569726.1                            -0.0
       63.00                               559145.9                             1.1                            10577.8                              0.0                         10578.9                     569733.0000                        569724.9                            -0.0
       64.00                               559144.8                             1.0                            10577.9                              0.0                         10578.9                     569733.0000                        569723.6                            -0.0
       65.00                               559143.9                             0.9                            10578.0                              0.0                         10578.9                     569733.0000                        569722.8                             0.0
       66.00                               559143.9                             0.8                            10578.1                              0.0                         10578.9                     569733.0000                        569722.8                        -10578.9
