           6          21   9.66940092E-07
           7          25   9.30750730E-07
           8          29   6.49642004E-07
           9          31   8.67114295E-07
          10          33   9.88317993E-07
          11          35   9.86587565E-07
          12          37   8.84182100E-07
          13          39   7.59251691E-07
          14          40   8.42477846E-07
          15          41   9.86277314E-07
          16          43   8.01214583E-07
          17          44   8.23616631E-07
          18          45   9.16788167E-07
          19          46   9.61339310E-07
          20          47   9.56797862E-07
          21          48   9.85317570E-07
          22          50   7.46773594E-07
          23          51   7.88768432E-07
          24          52   7.85000339E-07
          25          53   7.58667397E-07
          26          54   7.73122622E-07
          27          55   7.83204882E-07
          28          56   7.41540532E-07
          29          56   9.80457344E-07
          30          57   9.96149538E-07
          31          58   9.36551828E-07
          32          59   9.22923221E-07
          33          60   9.17158445E-07
          34          61   8.73890315E-07
          35          62   8.64076810E-07
          36          63   8.42499333E-07
          37          64   8.37421112E-07
          38          65   7.88732279E-07
          39          66   7.96826782E-07
          40          66   9.69333087E-07
          41          67   9.47207809E-07
          42          68   9.06135369E-07
          43          69   8.61233787E-07
          44          70   8.49160472E-07
          45          71   7.88354043E-07
          46          71   9.80628556E-07
          47          72   9.48730019E-07
          48          73   9.13736812E-07
          49          74   8.78241167E-07
          50          75   8.19829097E-07
          51          76   7.94039863E-07
          52          76   9.82672532E-07
          53          77   9.28556346E-07
          54          78   8.88787042E-07
          55          79   8.48391096E-07
          56          80   7.95877042E-07
          57          80   9.82418442E-07
          58          81   9.27989390E-07
          59          82   8.83364123E-07
          60          83   8.16967088E-07
          61          84   7.72764054E-07
          62          84   9.33921683E-07
          63          85   9.09593098E-07
          64          86   8.71713667E-07
          65          87   8.17956732E-07
          66          87   9.78633580E-07
          67          88   9.24238691E-07
          68          89   8.91619948E-07
          69          90   8.26306120E-07
          70          90   9.95069286E-07
          71          91   9.47432397E-07
          72          92   8.90456079E-07
          73          93   8.57679026E-07
          74          94   7.96485836E-07
          75          94   9.34756031E-07
          76          95   9.16979104E-07
          77          96   8.57943121E-07
          78          97   8.16651777E-07
          79          97   9.62839636E-07
          80          98   8.83249413E-07
          81          99   8.65790525E-07
          82         100   8.08920731E-07
          83         100   9.42023064E-07
          84         101   9.05760317E-07
          85         102   8.64241258E-07
          86         103   8.04832837E-07
          87         103   9.42400618E-07
          88         104   9.02502109E-07
          89         105   8.57597115E-07
          90         106   7.85023758E-07
          91         106   9.19395973E-07
          92         107   8.83239863E-07
          93         108   8.29789769E-07
          94         108   9.74611794E-07
          95         109   9.21062622E-07
          96         110   8.65504205E-07
          97         110   9.90913009E-07
          98         111   9.42838824E-07
          99         112   8.96385643E-07
         100         113   8.25721315E-07
         101         113   9.60868988E-07
         102         114   8.94525442E-07
         103         115   8.70617782E-07
         104         115   9.86575969E-07
         105         116   9.50121091E-07
         106         117   9.02260012E-07
         107         118   8.17747889E-07
         108         118   9.69010557E-07
         109         119   9.28264342E-07
         110         120   8.45841782E-07
         111         121   8.01691613E-07
         112         121   9.32775151E-07
         113         122   8.62477236E-07
         114         122   9.94667289E-07
         115         123   9.61408432E-07
         116         124   9.10020219E-07
         117         125   8.36037543E-07
         118         125   9.57794896E-07
         119         126   9.04708202E-07
         120         127   8.45226964E-07
         121         127   9.84599751E-07
         122         128   9.35869195E-07
         123         129   8.81920300E-07
         124         130   8.31782529E-07
         125         130   9.56341751E-07
         126         131   9.05803290E-07
         127         132   8.53174299E-07
         128         132   9.66431344E-07
         129         133   8.99155395E-07
         130         134   8.52723304E-07
         131         134   9.71803843E-07
         132         135   9.11134691E-07
         133         136   8.64420144E-07
         134         136   9.92997116E-07
         135         137   9.31416878E-07
         136         138   8.75197884E-07
         137         138   9.86010036E-07
         138         139   9.45848512E-07
         139         140   8.80252628E-07
         140         141   8.20262301E-07
         141         141   9.37148457E-07
         142         142   8.77344064E-07
         143         143   8.31568457E-07
         144         143   9.46790635E-07
         145         144   8.79667709E-07
         146         145   8.49938431E-07
         147         145   9.66660878E-07
         148         146   9.06446019E-07
         149         147   8.51328537E-07
         150         147   9.59321483E-07
         151         148   9.17307887E-07
         152         149   8.57484906E-07
         153         149   9.70069095E-07
         154         150   9.14647046E-07
         155         151   8.51834841E-07
         156         151   9.60489047E-07
         157         152   8.83640325E-07
         158         153   8.52634798E-07
         159         153   9.66118932E-07
         160         154   9.06164132E-07
         161         155   8.62565969E-07
         162         155   9.58181886E-07
         163         156   9.11072959E-07
         164         157   8.67207291E-07
         165         157   9.74209001E-07
         166         158   9.06551520E-07
         167         159   8.53350855E-07
         168         159   9.58442456E-07
         169         160   8.99565009E-07
         170         161   8.50430297E-07
         171         161   9.63650450E-07
         172         162   9.10224969E-07
         173         163   8.51248558E-07
         174         163   9.55832434E-07
         175         164   9.13060035E-07
         176         165   8.39735151E-07
         177         165   9.47389253E-07
         178         166   9.01739156E-07
         179         167   8.50017329E-07
         180         167   9.55011728E-07
         181         168   8.89698185E-07
         182         169   8.45054103E-07
         183         169   9.54559937E-07
         184         170   8.84706594E-07
         185         170   9.82709935E-07
         186         171   9.32263731E-07
         187         172   8.95872518E-07
         188         172   9.98235919E-07
         189         173   9.40357154E-07
         190         174   8.88700924E-07
         191         174   9.93877165E-07
         192         175   9.30173428E-07
         193         176   8.85035035E-07
         194         176   9.75904186E-07
         195         177   9.24553262E-07
         196         178   8.72417047E-07
         197         178   9.73443662E-07
         198         179   9.07761091E-07
         199         180   8.63162484E-07
         200         180   9.65487970E-07
         201         181   9.16568240E-07
         202         182   8.52754226E-07
         203         182   9.50690321E-07
         204         183   8.91840102E-07
         205         183   9.87386670E-07
         206         184   9.37825575E-07
         207         185   8.88668637E-07
         208         185   9.88677698E-07
         209         186   9.40231075E-07
         210         187   8.79830907E-07
         211         187   9.86039140E-07
         212         188   9.23178447E-07
         213         189   8.78141407E-07
         214         189   9.73745728E-07
         215         190   9.02872955E-07
         216         191   8.75599312E-07
         217         191   9.61771775E-07
         218         192   9.01919179E-07
         219         193   8.51750713E-07
         220         193   9.35582761E-07
         221         194   8.90366948E-07
         222         194   9.86416012E-07
         223         195   9.33218246E-07
         224         196   8.91491879E-07
         225         196   9.63837806E-07
         226         197   9.20760158E-07
         227         198   8.69592725E-07
         228         198   9.66867560E-07
         229         199   9.12208634E-07
         230         200   8.69717894E-07
         231         200   9.52078722E-07
         232         201   9.00390603E-07
         233         201   9.90342528E-07
         234         202   9.41463952E-07
         235         203   8.75427702E-07
         236         203   9.75011289E-07
         237         204   9.14946270E-07
         238         205   8.69267183E-07
         239         205   9.60646958E-07
         240         206   8.97406778E-07
