#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               548087.0                           299.0                            21250.0                             97.0                         21549.0                     569733.0000                        569733.0                            23.2
        1.00                               548021.6                           289.4                            21282.9                            139.2                         21572.2                     569733.0000                        569733.1                            30.9
        2.00                               547957.4                           288.1                            21315.1                            172.5                         21603.2                     569733.0000                        569733.1                            37.1
        3.00                               547892.9                           292.8                            21347.5                            199.9                         21640.2                     569733.0000                        569733.0                            42.3
        4.00                               547826.9                           301.9                            21380.6                            223.5                         21682.5                     569733.0000                        569733.0                            46.8
        5.00                               547758.6                           314.4                            21414.9                            245.0                         21729.3                     569733.0000                        569732.9                            51.0
        6.00                               547687.3                           329.6                            21450.8                            265.3                         21780.3                     569733.0000                        569732.9                            55.1
        7.00                               547612.4                           347.0                            21488.4                            285.1                         21835.4                     569733.0000                        569732.9                            59.0
        8.00                               547533.4                           366.4                            21528.1                            305.0                         21894.4                     569733.0000                        569732.9                            63.1
        9.00                               547450.0                           387.5                            21570.0                            325.4                         21957.5                     569733.0000                        569732.9                            67.2
       10.00                               547361.8                           410.4                            21614.4                            346.4                         22024.7                     569733.0000                        569732.9                            71.5
       11.00                               547268.3                           434.9                            21661.4                            368.3                         22096.3                     569733.0000                        569732.9                            76.0
       12.00                               547169.2                           461.1                            21711.2                            391.4                         22172.3                     569733.0000                        569732.8                            80.8
       13.00                               547064.1                           489.0                            21764.0                            415.6                         22253.1                     569733.0000                        569732.8                            85.8
       14.00                               546952.8                           518.7                            21820.1                            441.2                         22338.8                     569733.0000                        569732.8                            91.0
       15.00                               546834.6                           550.3                            21879.5                            468.3                         22429.9                     569733.0000                        569732.8                            96.6
       16.00                               546709.3                           583.9                            21942.6                            497.0                         22526.5                     569733.0000                        569732.8                           102.5
       17.00                               546576.4                           619.5                            22009.5                            527.4                         22629.0                     569733.0000                        569732.8                           108.8
       18.00                               546435.4                           657.3                            22080.5                            559.5                         22737.8                     569733.0000                        569732.7                           115.4
       19.00                               546285.9                           697.4                            22155.8                            593.6                         22853.2                     569733.0000                        569732.7                           122.5
       20.00                               546127.3                           739.9                            22235.8                            629.8                         22975.7                     569733.0000                        569732.8                           129.9
       21.00                               545959.1                           785.0                            22320.6                            668.1                         23105.6                     569733.0000                        569732.8                           137.8
       22.00                               545780.6                           832.9                            22410.5                            708.7                         23243.4                     569733.0000                        569732.8                           146.2
       23.00                               545591.4                           883.6                            22506.0                            751.8                         23389.6                     569733.0000                        569732.7                           155.1
       24.00                               545390.7                           937.4                            22607.2                            797.4                         23544.6                     569733.0000                        569732.7                           164.5
       25.00                               545177.8                           994.4                            22714.6                            845.8                         23709.1                     569733.0000                        569732.6                           174.4
       26.00                               544952.1                          1054.9                            22828.6                            897.0                         23883.5                     569733.0000                        569732.7                           185.0
       27.00                               544712.8                          1119.0                            22949.5                            951.3                         24068.5                     569733.0000                        569732.6                           196.2
       28.00                               544459.1                          1187.0                            23077.7                           1008.8                         24264.7                     569733.0000                        569732.6                           208.0
       29.00                               544190.1                          1259.0                            23213.7                           1069.8                         24472.7                     569733.0000                        569732.6                           220.6
       30.00                               543904.9                          1335.4                            23358.0                           1134.3                         24693.3                     569733.0000                        569732.6                           233.9
       31.00                               543602.6                          1416.3                            23511.0                           1202.7                         24927.3                     569733.0000                        569732.6                           248.0
       32.00                               543282.2                          1502.0                            23673.3                           1275.1                         25175.2                     569733.0000                        569732.6                           262.9
       33.00                               542942.7                          1592.8                            23845.4                           1351.7                         25438.2                     569733.0000                        569732.6                           278.7
       34.00                               542582.8                          1689.0                            24027.8                           1432.9                         25716.9                     569733.0000                        569732.5                           295.4
       35.00                               542201.5                          1790.9                            24221.3                           1518.8                         26012.3                     569733.0000                        569732.5                           313.1
       36.00                               541797.5                          1898.9                            24426.5                           1609.7                         26325.4                     569733.0000                        569732.5                           331.8
       37.00                               541369.4                          2013.2                            24644.0                           1705.8                         26657.2                     569733.0000                        569732.5                           351.6
       38.00                               540916.0                          2134.2                            24874.6                           1807.6                         27008.9                     569733.0000                        569732.4                           372.6
       39.00                               540435.8                          2262.3                            25119.1                           1915.2                         27381.4                     569733.0000                        569732.4                           394.8
       40.00                               539927.3                          2398.0                            25378.2                           2029.0                         27776.2                     569733.0000                        569732.5                           418.2
       41.00                               539388.9                          2541.5                            25652.9                           2149.3                         28194.4                     569733.0000                        569732.6                           442.9
       42.00                               538818.8                          2693.3                            25944.0                           2276.4                         28637.3                     569733.0000                        569732.6                           469.1
       43.00                               538215.4                          2854.0                            26252.4                           2410.8                         29106.4                     569733.0000                        569732.6                           496.8
       44.00                               537576.7                          3023.9                            26579.3                           2552.7                         29603.2                     569733.0000                        569732.6                           526.0
       45.00                               536900.9                          3203.6                            26925.5                           2702.6                         30129.2                     569733.0000                        569732.6                           556.8
       46.00                               536185.9                          3393.6                            27292.3                           2860.8                         30685.9                     569733.0000                        569732.6                           589.3
       47.00                               535429.6                          3594.4                            27680.9                           3027.8                         31275.3                     569733.0000                        569732.6                           623.7
       48.00                               534629.8                          3806.6                            28092.4                           3204.0                         31899.0                     569733.0000                        569732.7                           659.9
       49.00                               533784.1                          4030.7                            28528.2                           3389.8                         32558.8                     569733.0000                        569732.7                           698.1
       50.00                               532890.1                          4267.4                            28989.5                           3585.7                         33256.9                     569733.0000                        569732.8                           738.3
       51.00                               531945.4                          4517.3                            29478.0                           3792.1                         33995.3                     569733.0000                        569732.8                           780.7
       52.00                               530947.3                          4781.1                            29995.0                           4009.5                         34776.0                     569733.0000                        569732.8                           825.4
       53.00                               529893.1                          5059.3                            30542.1                           4238.3                         35601.4                     569733.0000                        569732.8                           872.4
       54.00                               528779.9                          5352.8                            31121.0                           4479.2                         36473.8                     569733.0000                        569732.9                           921.8
       55.00                               527604.8                          5662.2                            31733.4                           4732.5                         37395.6                     569733.0000                        569732.8                           973.8
       56.00                               526364.8                          5988.3                            32381.1                           4998.7                         38369.4                     569733.0000                        569732.9                          1028.4
       57.00                               525056.7                          6331.7                            33066.1                           5278.4                         39397.8                     569733.0000                        569732.9                          1085.8
       58.00                               523677.2                          6693.4                            33790.3                           5572.0                         40483.6                     569733.0000                        569732.9                          1146.0
       59.00                               522223.2                          7073.9                            34555.7                           5880.1                         41629.6                     569733.0000                        569732.9                          1209.1
       60.00                               520691.1                          7474.2                            35364.5                           6203.1                         42838.7                     569733.0000                        569732.9                          1275.3
       61.00                               519077.4                          7895.0                            36218.9                           6541.5                         44113.9                     569733.0000                        569732.9                          1344.6
       62.00                               517378.6                          8337.2                            37121.3                           6895.8                         45458.5                     569733.0000                        569732.8                          1417.1
       63.00                               515591.0                          8801.4                            38074.1                           7266.3                         46875.5                     569733.0000                        569732.9                          1492.8
       64.00                               513711.0                          9288.6                            39079.8                           7653.5                         48368.4                     569733.0000                        569732.9                          1572.0
       65.00                               511734.7                          9799.5                            40140.9                           8057.8                         49940.4                     569733.0000                        569732.9                          1654.6
       66.00                               509658.3                         10334.8                            41260.2                           8479.6                         51595.0                     569733.0000                        569732.9                          1740.8
       67.00                               507478.1                         10895.4                            42440.4                           8919.0                         53335.8                     569733.0000                        569732.9                          1830.4
       68.00                               505190.3                         11481.9                            43684.3                           9376.4                         55166.2                     569733.0000                        569732.9                          1923.7
       69.00                               502791.1                         12095.1                            44994.9                           9851.9                         57090.0                     569733.0000                        569732.9                          2020.7
       70.00                               500276.7                         12735.5                            46375.2                          10345.7                         59110.6                     569733.0000                        569733.0                          2121.2
       71.00                               497643.4                         13403.7                            47828.2                          10857.7                         61231.9                     569733.0000                        569733.0                          2225.5
       72.00                               494887.7                         14100.4                            49357.0                          11388.0                         63457.4                     569733.0000                        569733.1                          2333.3
       73.00                               492006.0                         14825.9                            50964.8                          11936.4                         65790.7                     569733.0000                        569733.0                          2444.8
       74.00                               488995.0                         15580.6                            52654.9                          12502.6                         68235.4                     569733.0000                        569733.0                          2559.7
       75.00                               485851.6                         16364.7                            54430.4                          13086.3                         70795.1                     569733.0000                        569733.0                          2678.1
       76.00                               482572.8                         17178.5                            56294.8                          13686.9                         73473.2                     569733.0000                        569733.1                          2799.8
       77.00                               479156.0                         18021.9                            58251.2                          14303.9                         76273.1                     569733.0000                        569733.0                          2924.8
       78.00                               475598.6                         18895.0                            60302.9                          14936.5                         79197.8                     569733.0000                        569733.1                          3052.7
       79.00                               471898.6                         19797.3                            62453.3                          15583.8                         82250.5                     569733.0000                        569732.9                          3183.4
       80.00                               468054.2                         20728.5                            64705.5                          16244.7                         85433.9                     569733.0000                        569732.9                          3316.8
       81.00                               464064.3                         21688.0                            67062.7                          16917.9                         88750.7                     569733.0000                        569732.9                          3452.4
       82.00                               459927.7                         22675.1                            69528.0                          17602.1                         92203.1                     569733.0000                        569732.9                          3590.1
       83.00                               455644.1                         23688.8                            72104.5                          18295.6                         95793.2                     569733.0000                        569732.9                          3729.4
       84.00                               451213.6                         24727.8                            74794.9                          18996.7                         99522.7                     569733.0000                        569732.9                          3870.1
       85.00                               446636.9                         25790.7                            77602.1                          19703.3                        103392.8                     569733.0000                        569733.0                          4011.7
       86.00                               441915.1                         26875.9                            80528.6                          20413.5                        107404.5                     569733.0000                        569733.1                          4153.7
       87.00                               437050.1                         27981.5                            83576.7                          21124.8                        111558.2                     569733.0000                        569733.1                          4295.7
       88.00                               432044.4                         29105.3                            86748.5                          21834.8                        115853.9                     569733.0000                        569733.1                          4437.2
       89.00                               426901.1                         30244.9                            90046.1                          22540.9                        120291.0                     569733.0000                        569733.1                          4577.6
       90.00                               421624.1                         31397.7                            93470.9                          23240.3                        124868.6                     569733.0000                        569733.0                          4716.3
