           6          22   5.31461012E-07
           7          25   9.21672438E-07
           8          29   6.81808103E-07
           9          31   8.72676708E-07
          10          33   9.93768026E-07
          11          35   9.94066681E-07
          12          37   8.67766460E-07
          13          39   7.40445557E-07
          14          40   9.00804366E-07
          15          42   7.33392653E-07
          16          43   7.75049273E-07
          17          44   8.46688067E-07
          18          45   8.36057950E-07
          19          46   9.39989320E-07
          20          47   9.87166914E-07
          21          48   9.85719794E-07
          22          49   9.99234999E-07
          23          51   7.56723693E-07
          24          52   7.66480412E-07
          25          53   7.98299880E-07
          26          54   7.61076137E-07
          27          55   7.56117458E-07
          28          56   7.34837215E-07
          29          56   9.86180339E-07
          30          57   9.61400588E-07
          31          58   9.74224008E-07
          32          59   9.32147316E-07
          33          60   9.43204384E-07
          34          61   9.07786159E-07
          35          62   8.88668069E-07
          36          63   8.35722972E-07
          37          64   7.79855213E-07
          38          65   7.83363589E-07
          39          65   9.78552180E-07
          40          66   9.48811874E-07
          41          67   9.27699944E-07
          42          68   8.80840787E-07
          43          69   8.47482909E-07
          44          70   7.99277473E-07
          45          71   7.56461873E-07
          46          71   9.87719545E-07
          47          72   9.50357219E-07
          48          73   8.81539108E-07
          49          74   8.52093820E-07
          50          75   8.19065235E-07
          51          76   7.78562708E-07
          52          76   9.58458600E-07
          53          77   9.18002627E-07
          54          78   8.66185360E-07
          55          79   8.57431644E-07
          56          80   8.03566593E-07
          57          80   9.88409283E-07
          58          81   9.26729228E-07
          59          82   8.78476101E-07
          60          83   8.37085281E-07
          61          84   7.70451720E-07
          62          84   9.49760818E-07
          63          85   8.96174186E-07
          64          86   8.46206092E-07
          65          87   8.14707448E-07
          66          87   9.90396870E-07
          67          88   9.47321553E-07
          68          89   8.69975395E-07
          69          90   8.32412979E-07
          70          90   9.88721581E-07
          71          91   9.28543841E-07
          72          92   9.01114561E-07
          73          93   8.40780729E-07
          74          93   9.99095391E-07
          75          94   9.39318284E-07
          76          95   8.89606838E-07
          77          96   8.40192115E-07
          78          97   7.79360221E-07
          79          97   9.33318574E-07
          80          98   8.59901604E-07
          81          99   8.34119817E-07
          82          99   9.82763481E-07
          83         100   9.34509842E-07
          84         101   8.78491392E-07
          85         102   8.14482974E-07
          86         102   9.82802362E-07
          87         103   9.11178972E-07
          88         104   8.78856383E-07
          89         105   8.15565613E-07
          90         105   9.43502130E-07
          91         106   9.03429566E-07
          92         107   8.40174152E-07
          93         107   9.85930569E-07
          94         108   9.27978931E-07
          95         109   8.82938707E-07
          96         110   8.29026988E-07
          97         110   9.63814500E-07
          98         111   9.14592590E-07
          99         112   8.59251031E-07
         100         112   9.81875473E-07
         101         113   9.42455529E-07
         102         114   8.72070757E-07
         103         115   8.25727795E-07
         104         115   9.76446472E-07
         105         116   9.17459261E-07
         106         117   8.63868024E-07
         107         118   8.27403483E-07
         108         118   9.39659230E-07
         109         119   8.77549553E-07
         110         120   8.45992361E-07
         111         120   9.49634682E-07
         112         121   9.03416492E-07
         113         122   8.28130453E-07
         114         122   9.69018060E-07
         115         123   9.12205962E-07
         116         124   8.57401290E-07
         117         124   9.90376748E-07
         118         125   9.42911072E-07
         119         126   8.82533925E-07
         120         127   8.23335199E-07
         121         127   9.42728377E-07
         122         128   8.84191650E-07
         123         129   8.37643881E-07
         124         129   9.62374543E-07
         125         130   9.16215527E-07
         126         131   8.38662402E-07
         127         131   9.40635346E-07
         128         132   9.14393809E-07
         129         133   8.60613227E-07
         130         133   9.87797762E-07
         131         134   9.29172131E-07
