#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
        0.00                               534011.0                           487.0                            35002.0                            233.0                         35489.0                     569733.0000                        569733.0                            51.1
        1.00                               533910.9                           484.0                            35056.2                            281.9                         35540.1                     569733.0000                        569732.9                            60.1
        2.00                               533810.6                           489.8                            35110.4                            322.0                         35600.3                     569733.0000                        569732.9                            67.7
        3.00                               533708.6                           502.3                            35165.7                            356.3                         35667.9                     569733.0000                        569732.9                            74.3
        4.00                               533603.6                           519.7                            35222.5                            387.1                         35742.2                     569733.0000                        569732.9                            80.2
        5.00                               533494.7                           540.9                            35281.6                            415.7                         35822.5                     569733.0000                        569732.9                            85.9
        6.00                               533381.2                           565.3                            35343.1                            443.4                         35908.4                     569733.0000                        569732.9                            91.4
        7.00                               533262.4                           592.3                            35407.5                            470.7                         35999.8                     569733.0000                        569732.9                            96.9
        8.00                               533137.9                           621.8                            35475.0                            498.3                         36096.7                     569733.0000                        569732.9                           102.5
        9.00                               533007.2                           653.4                            35545.9                            526.5                         36199.3                     569733.0000                        569732.9                           108.3
       10.00                               532869.7                           687.1                            35620.4                            555.7                         36307.5                     569733.0000                        569732.9                           114.2
       11.00                               532725.1                           723.0                            35698.8                            585.9                         36421.8                     569733.0000                        569732.9                           120.4
       12.00                               532573.1                           760.9                            35781.3                            617.5                         36542.2                     569733.0000                        569732.8                           126.9
       13.00                               532413.2                           801.0                            35868.1                            650.6                         36669.1                     569733.0000                        569732.8                           133.7
       14.00                               532244.8                           843.2                            35959.5                            685.3                         36802.8                     569733.0000                        569732.9                           140.8
       15.00                               532067.6                           887.8                            36055.8                            721.6                         36943.5                     569733.0000                        569732.8                           148.2
       16.00                               531881.1                           934.7                            36157.1                            759.8                         37091.8                     569733.0000                        569732.8                           156.1
       17.00                               531684.9                           984.1                            36263.8                            800.0                         37247.9                     569733.0000                        569732.8                           164.3
       18.00                               531478.3                          1036.1                            36376.1                            842.2                         37412.2                     569733.0000                        569732.7                           173.0
       19.00                               531261.0                          1090.9                            36494.3                            886.6                         37585.2                     569733.0000                        569732.8                           182.1
       20.00                               531032.2                          1148.5                            36618.8                            933.2                         37767.3                     569733.0000                        569732.8                           191.7
       21.00                               530791.6                          1209.1                            36749.9                            982.3                         37959.0                     569733.0000                        569732.9                           201.7
       22.00                               530538.2                          1272.9                            36887.9                           1033.8                         38160.7                     569733.0000                        569732.8                           212.3
       23.00                               530271.6                          1340.0                            37033.1                           1088.0                         38373.1                     569733.0000                        569732.7                           223.5
       24.00                               529991.1                          1410.5                            37186.0                           1145.0                         38596.5                     569733.0000                        569732.6                           235.1
       25.00                               529696.1                          1484.7                            37347.0                           1204.9                         38831.7                     569733.0000                        569732.6                           247.4
       26.00                               529385.8                          1562.7                            37516.4                           1267.8                         39079.1                     569733.0000                        569732.6                           260.3
       27.00                               529059.2                          1644.7                            37694.7                           1333.9                         39339.4                     569733.0000                        569732.6                           273.9
       28.00                               528715.9                          1731.0                            37882.4                           1403.4                         39613.3                     569733.0000                        569732.6                           288.2
       29.00                               528354.8                          1821.6                            38079.9                           1476.3                         39901.5                     569733.0000                        569732.6                           303.1
       30.00                               527975.0                          1916.9                            38287.7                           1552.9                         40204.6                     569733.0000                        569732.6                           318.8
       31.00                               527575.8                          2017.1                            38506.4                           1633.4                         40523.5                     569733.0000                        569732.6                           335.3
       32.00                               527156.0                          2122.3                            38736.5                           1717.9                         40858.8                     569733.0000                        569732.7                           352.7
       33.00                               526714.7                          2232.8                            38978.6                           1806.5                         41211.5                     569733.0000                        569732.7                           370.8
       34.00                               526250.8                          2349.0                            39233.3                           1899.6                         41582.3                     569733.0000                        569732.6                           389.9
       35.00                               525763.2                          2471.0                            39501.3                           1997.2                         41972.2                     569733.0000                        569732.6                           409.9
       36.00                               525250.8                          2599.0                            39783.1                           2099.7                         42382.2                     569733.0000                        569732.7                           430.9
       37.00                               524712.5                          2733.5                            40079.6                           2207.1                         42813.1                     569733.0000                        569732.7                           453.0
       38.00                               524146.9                          2874.7                            40391.3                           2319.7                         43266.1                     569733.0000                        569732.7                           476.0
       39.00                               523552.8                          3022.9                            40719.2                           2437.8                         43742.1                     569733.0000                        569732.8                           500.2
       40.00                               522928.8                          3178.4                            41063.9                           2561.6                         44242.3                     569733.0000                        569732.8                           525.6
       41.00                               522273.6                          3341.6                            41426.4                           2691.2                         44767.9                     569733.0000                        569732.8                           552.1
       42.00                               521585.7                          3512.7                            41807.4                           2827.0                         45320.1                     569733.0000                        569732.8                           580.0
       43.00                               520863.6                          3692.1                            42207.9                           2969.2                         45900.0                     569733.0000                        569732.8                           609.1
       44.00                               520105.7                          3880.3                            42628.8                           3118.0                         46509.1                     569733.0000                        569732.8                           639.5
       45.00                               519310.4                          4077.4                            43071.2                           3273.8                         47148.7                     569733.0000                        569732.8                           671.4
       46.00                               518476.1                          4284.1                            43536.0                           3436.6                         47820.1                     569733.0000                        569732.8                           704.8
       47.00                               517601.0                          4500.5                            44024.3                           3607.0                         48524.8                     569733.0000                        569732.8                           739.6
       48.00                               516683.4                          4727.1                            44537.3                           3785.0                         49264.4                     569733.0000                        569732.8                           776.0
       49.00                               515721.4                          4964.4                            45076.0                           3970.9                         50040.4                     569733.0000                        569732.8                           814.0
       50.00                               514713.2                          5212.7                            45641.7                           4165.1                         50854.5                     569733.0000                        569732.8                           853.7
       51.00                               513656.7                          5472.5                            46235.7                           4367.8                         51708.2                     569733.0000                        569732.7                           895.2
       52.00                               512550.1                          5744.2                            46859.2                           4579.3                         52603.4                     569733.0000                        569732.8                           938.4
       53.00                               511391.2                          6028.2                            47513.6                           4799.8                         53541.8                     569733.0000                        569732.8                           983.4
       54.00                               510178.0                          6325.0                            48200.2                           5029.6                         54525.2                     569733.0000                        569732.8                          1030.4
       55.00                               508908.3                          6634.9                            48920.6                           5269.0                         55555.5                     569733.0000                        569732.8                          1079.2
       56.00                               507580.0                          6958.6                            49676.2                           5518.1                         56634.8                     569733.0000                        569732.8                          1130.1
       57.00                               506190.7                          7296.3                            50468.5                           5777.3                         57764.8                     569733.0000                        569732.8                          1182.9
       58.00                               504738.3                          7648.5                            51299.2                           6046.7                         58947.8                     569733.0000                        569732.8                          1237.9
       59.00                               503220.5                          8015.7                            52169.9                           6326.7                         60185.6                     569733.0000                        569732.8                          1294.9
       60.00                               501635.0                          8398.3                            53082.2                           6617.3                         61480.6                     569733.0000                        569732.8                          1354.2
       61.00                               499979.5                          8796.7                            54037.9                           6918.7                         62834.7                     569733.0000                        569732.8                          1415.5
       62.00                               498251.5                          9211.4                            55038.8                           7231.2                         64250.3                     569733.0000                        569732.8                          1479.2
       63.00                               496448.7                          9642.6                            56086.8                           7554.7                         65729.4                     569733.0000                        569732.8                          1545.0
       64.00                               494568.9                         10090.8                            57183.6                           7889.5                         67274.4                     569733.0000                        569732.8                          1613.1
       65.00                               492609.8                         10556.3                            58331.1                           8235.6                         68887.5                     569733.0000                        569732.8                          1683.4
       66.00                               490568.9                         11039.5                            59531.4                           8593.0                         70570.9                     569733.0000                        569732.9                          1756.0
       67.00                               488444.2                         11540.6                            60786.3                           8961.8                         72327.0                     569733.0000                        569732.9                          1830.9
       68.00                               486233.2                         12059.8                            62098.0                           9341.8                         74157.9                     569733.0000                        569732.9                          1908.0
       69.00                               483934.1                         12597.5                            63468.3                           9733.0                         76065.9                     569733.0000                        569732.9                          1987.4
       70.00                               481544.6                         13153.7                            64899.5                          10135.2                         78053.2                     569733.0000                        569732.9                          2068.9
       71.00                               479062.8                         13728.6                            66393.5                          10548.2                         80122.1                     569733.0000                        569732.9                          2152.5
       72.00                               476486.7                         14322.2                            67952.4                          10971.7                         82274.6                     569733.0000                        569733.0                          2238.2
       73.00                               473814.8                         14934.5                            69578.2                          11405.5                         84512.8                     569733.0000                        569733.0                          2325.9
       74.00                               471045.3                         15565.4                            71273.2                          11849.1                         86838.7                     569733.0000                        569733.0                          2415.5
       75.00                               468176.8                         16214.9                            73039.3                          12302.0                         89254.2                     569733.0000                        569733.1                          2507.0
       76.00                               465208.1                         16882.6                            74878.5                          12763.8                         91761.2                     569733.0000                        569733.1                          2600.1
       77.00                               462138.0                         17568.3                            76792.9                          13233.8                         94361.3                     569733.0000                        569733.0                          2694.8
       78.00                               458965.7                         18271.6                            78784.5                          13711.2                         97056.1                     569733.0000                        569733.0                          2790.9
       79.00                               455690.6                         18991.9                            80855.1                          14195.4                         99847.0                     569733.0000                        569733.1                          2888.3
       80.00                               452312.2                         19728.6                            83006.7                          14685.5                        102735.4                     569733.0000                        569733.1                          2986.8
       81.00                               448830.5                         20481.1                            85241.0                          15180.4                        105722.1                     569733.0000                        569733.0                          3086.1
       82.00                               445245.6                         21248.5                            87559.6                          15679.2                        108808.2                     569733.0000                        569733.0                          3186.0
       83.00                               441558.1                         22029.8                            89964.3                          16180.8                        111994.2                     569733.0000                        569733.1                          3286.4
       84.00                               437768.6                         22824.1                            92456.5                          16683.9                        115280.7                     569733.0000                        569733.1                          3387.0
       85.00                               433878.2                         23630.1                            95037.6                          17187.3                        118667.7                     569733.0000                        569733.1                          3487.5
       86.00                               429888.4                         24446.4                            97708.7                          17689.5                        122155.2                     569733.0000                        569733.2                          3587.6
       87.00                               425801.1                         25271.8                           100471.0                          18189.3                        125742.8                     569733.0000                        569733.1                          3687.1
       88.00                               421618.3                         26104.5                           103325.4                          18684.9                        129429.9                     569733.0000                        569733.2                          3785.6
       89.00                               417342.7                         26942.9                           106272.5                          19175.0                        133215.5                     569733.0000                        569733.2                          3882.8
       90.00                               412977.1                         27785.2                           109313.0                          19657.8                        137098.3                     569733.0000                        569733.1                          3978.4
       91.00                               408524.9                         28629.5                           112447.1                          20131.7                        141076.7                     569733.0000                        569733.2                          4072.0
       92.00                               403989.6                         29473.6                           115675.0                          20594.9                        145148.7                     569733.0000                        569733.2                          4163.3
       93.00                               399375.4                         30315.5                           118996.4                          21045.9                        149312.0                     569733.0000                        569733.2                          4252.0
       94.00                               394686.6                         31152.8                           122411.1                          21482.7                        153564.0                     569733.0000                        569733.2                          4337.7
       95.00                               389927.9                         31983.3                           125918.4                          21903.7                        157901.7                     569733.0000                        569733.2                          4420.1
       96.00                               385104.4                         32804.4                           129517.4                          22307.1                        162321.8                     569733.0000                        569733.2                          4498.8
       97.00                               380221.5                         33613.7                           133206.8                          22691.3                        166820.6                     569733.0000                        569733.2                          4573.4
       98.00                               375284.8                         34408.6                           136985.3                          23054.5                        171394.0                     569733.0000                        569733.2                          4643.7
       99.00                               370300.4                         35186.5                           140851.1                          23395.2                        176037.7                     569733.0000                        569733.3                          4709.4
      100.00                               365274.4                         35944.9                           144802.2                          23711.9                        180747.1                     569733.0000                        569733.3                          4770.1
      101.00                               360213.1                         36680.9                           148836.2                          24003.0                        185517.2                     569733.0000                        569733.3                          4825.6
      102.00                               355123.2                         37392.2                           152950.6                          24267.3                        190342.8                     569733.0000                        569733.3                          4875.6
      103.00                               350011.5                         38076.0                           157142.4                          24503.5                        195218.4                     569733.0000                        569733.4                          4919.9
      104.00                               344884.6                         38729.8                           161408.5                          24710.5                        200138.2                     569733.0000                        569733.4                          4958.2
      105.00                               339749.6                         39351.2                           165745.3                          24887.3                        205096.5                     569733.0000                        569733.3                          4990.5
      106.00                               334613.3                         39937.7                           170149.2                          25033.1                        210086.9                     569733.0000                        569733.3                          5016.4
      107.00                               329482.8                         40487.2                           174616.1                          25147.3                        215103.3                     569733.0000                        569733.4                          5036.0
      108.00                               324364.8                         40997.5                           179141.9                          25229.3                        220139.4                     569733.0000                        569733.4                          5049.2
      109.00                               319266.1                         41466.6                           183722.0                          25278.8                        225188.5                     569733.0000                        569733.4                          5055.8
      110.00                               314193.5                         41892.6                           188351.8                          25295.6                        230244.3                     569733.0000                        569733.4                          5055.9
      111.00                               309153.5                         42273.9                           193026.4                          25279.7                        235300.2                     569733.0000                        569733.4                          5049.5
      112.00                               304152.3                         42609.0                           197740.8                          25231.3                        240349.8                     569733.0000                        569733.4                          5036.7
      113.00                               299196.2                         42896.7                           202489.7                          25150.8                        245386.4                     569733.0000                        569733.4                          5017.4
      114.00                               294290.9                         43135.9                           207267.9                          25038.6                        250403.8                     569733.0000                        569733.4                          4991.9
      115.00                               289442.2                         43325.8                           212070.0                          24895.5                        255395.8                     569733.0000                        569733.4                          4960.3
      116.00                               284655.2                         43465.8                           216890.3                          24722.1                        260356.1                     569733.0000                        569733.4                          4922.8
      117.00                               279934.9                         43555.4                           221723.4                          24519.6                        265278.9                     569733.0000                        569733.4                          4879.6
      118.00                               275285.9                         43594.7                           226563.7                          24289.0                        270158.5                     569733.0000                        569733.4                          4830.8
      119.00                               270712.7                         43583.7                           231405.5                          24031.5                        274989.3                     569733.0000                        569733.4                          4776.8
      120.00                               266218.9                         43522.6                           236243.4                          23748.4                        279766.1                     569733.0000                        569733.4                          4717.8
      121.00                               261808.3                         43412.1                           241071.8                          23441.1                        284484.0                     569733.0000                        569733.4                          4654.2
      122.00                               257484.1                         43252.9                           245885.2                          23111.2                        289138.2                     569733.0000                        569733.3                          4586.2
