#      TEMPO                            SUSCETÍVEIS                      INFECTADOS                          REMOVIDOS                         EXPOSTOS                      INF. TOTAL                 POP. TOTAL (FI)               POP. TOTAL (SOMA)                     CASOS NOVOS
       65.00                               557360.6                          2924.0                             7173.4                           2274.8                         10097.4                     569733.0000                        569732.8                           465.4
       66.00                               556793.1                          3056.9                             7505.8                           2377.0                         10562.8                     569733.0000                        569732.8                           486.3
       67.00                               556200.4                          3195.7                             7853.4                           2483.4                         11049.0                     569733.0000                        569732.9                           508.0
       68.00                               555581.6                          3340.4                             8216.7                           2594.2                         11557.0                     569733.0000                        569732.8                           530.6
       69.00                               554935.6                          3491.3                             8596.4                           2709.7                         12087.7                     569733.0000                        569732.9                           554.2
       70.00                               554261.1                          3648.7                             8993.2                           2829.9                         12641.9                     569733.0000                        569732.9                           578.8
       71.00                               553557.2                          3812.7                             9407.9                           2955.1                         13220.6                     569733.0000                        569732.9                           604.3
       72.00                               552822.6                          3983.7                             9841.3                           3085.4                         13825.0                     569733.0000                        569732.9                           630.9
       73.00                               552056.2                          4161.9                            10294.0                           3220.9                         14455.9                     569733.0000                        569733.0                           658.6
       74.00                               551256.7                          4347.5                            10767.0                           3361.9                         15114.4                     569733.0000                        569732.9                           687.3
       75.00                               550422.9                          4540.8                            11261.0                           3508.5                         15801.8                     569733.0000                        569733.1                           717.2
       76.00                               549553.4                          4742.0                            11776.9                           3660.8                         16519.0                     569733.0000                        569733.2                           748.3
       77.00                               548646.8                          4951.6                            12315.7                           3819.1                         17267.3                     569733.0000                        569733.1                           780.6
       78.00                               547701.9                          5169.6                            12878.2                           3983.4                         18047.8                     569733.0000                        569733.2                           814.1
       79.00                               546717.2                          5396.4                            13465.5                           4154.1                         18861.9                     569733.0000                        569733.2                           848.9
       80.00                               545691.2                          5632.3                            14078.5                           4331.2                         19710.8                     569733.0000                        569733.1                           884.9
       81.00                               544622.6                          5877.6                            14718.2                           4514.9                         20595.7                     569733.0000                        569733.2                           922.4
       82.00                               543509.8                          6132.4                            15385.7                           4705.4                         21518.1                     569733.0000                        569733.2                           961.2
       83.00                               542351.2                          6397.2                            16082.0                           4902.8                         22479.3                     569733.0000                        569733.3                          1001.4
       84.00                               541145.4                          6672.2                            16808.4                           5107.2                         23480.6                     569733.0000                        569733.3                          1043.0
       85.00                               539890.8                          6957.7                            17565.9                           5318.9                         24523.6                     569733.0000                        569733.3                          1086.1
       86.00                               538585.6                          7253.9                            18355.8                           5538.0                         25609.7                     569733.0000                        569733.2                          1130.6
       87.00                               537228.4                          7561.2                            19179.2                           5764.5                         26740.3                     569733.0000                        569733.2                          1176.7
       88.00                               535817.6                          7879.7                            20037.3                           5998.6                         27917.0                     569733.0000                        569733.2                          1224.3
       89.00                               534351.6                          8209.8                            20931.5                           6240.5                         29141.3                     569733.0000                        569733.3                          1273.5
       90.00                               532828.5                          8551.7                            21863.0                           6490.1                         30414.8                     569733.0000                        569733.4                          1324.2
       91.00                               531246.8                          8905.7                            22833.2                           6747.6                         31738.9                     569733.0000                        569733.4                          1376.5
       92.00                               529604.9                          9272.0                            23843.4                           7013.1                         33115.4                     569733.0000                        569733.4                          1430.4
       93.00                               527901.1                          9650.7                            24895.1                           7286.5                         34545.8                     569733.0000                        569733.4                          1485.9
       94.00                               526133.8                         10042.2                            25989.5                           7568.0                         36031.6                     569733.0000                        569733.4                          1542.9
       95.00                               524301.3                         10446.5                            27128.1                           7857.5                         37574.6                     569733.0000                        569733.4                          1601.6
       96.00                               522402.2                         10863.9                            28312.4                           8155.0                         39176.2                     569733.0000                        569733.4                          1661.9
       97.00                               520434.8                         11294.4                            29543.7                           8460.4                         40838.1                     569733.0000                        569733.4                          1723.8
       98.00                               518397.7                         11738.2                            30823.7                           8773.8                         42561.9                     569733.0000                        569733.4                          1787.2
       99.00                               516289.3                         12195.5                            32153.7                           9094.9                         44349.2                     569733.0000                        569733.4                          1852.2
      100.00                               514108.4                         12666.1                            33535.3                           9423.6                         46201.4                     569733.0000                        569733.4                          1918.7
      101.00                               511853.4                         13150.2                            34969.9                           9759.9                         48120.1                     569733.0000                        569733.4                          1986.7
      102.00                               509523.2                         13647.7                            36459.1                          10103.4                         50106.8                     569733.0000                        569733.4                          2056.1
      103.00                               507116.6                         14158.6                            38004.2                          10453.9                         52162.8                     569733.0000                        569733.4                          2126.8
      104.00                               504632.5                         14682.8                            39606.9                          10811.3                         54289.7                     569733.0000                        569733.4                          2198.9
      105.00                               502069.8                         15220.1                            41268.5                          11175.0                         56488.6                     569733.0000                        569733.4                          2272.3
      106.00                               499427.8                         15770.3                            42990.5                          11544.9                         58760.8                     569733.0000                        569733.5                          2346.8
      107.00                               496705.4                         16333.2                            44774.4                          11920.4                         61107.6                     569733.0000                        569733.5                          2422.4
      108.00                               493902.2                         16908.5                            46621.5                          12301.2                         63530.0                     569733.0000                        569733.4                          2499.0
      109.00                               491017.8                         17495.8                            48533.2                          12686.7                         66029.0                     569733.0000                        569733.5                          2576.5
      110.00                               488051.6                         18094.8                            50510.7                          13076.4                         68605.5                     569733.0000                        569733.6                          2654.7
      111.00                               485003.6                         18704.8                            52555.4                          13469.7                         71260.2                     569733.0000                        569733.5                          2733.7
      112.00                               481873.7                         19325.4                            54668.5                          13866.0                         73993.9                     569733.0000                        569733.6                          2813.1
      113.00                               478662.0                         19956.0                            56851.0                          14264.5                         76807.0                     569733.0000                        569733.6                          2892.9
      114.00                               475369.0                         20595.8                            59104.1                          14664.6                         79699.9                     569733.0000                        569733.5                          2973.0
      115.00                               471995.2                         21244.1                            61428.8                          15065.5                         82672.9                     569733.0000                        569733.5                          3053.1
      116.00                               468541.3                         21900.2                            63825.8                          15466.2                         85726.0                     569733.0000                        569733.6                          3133.1
      117.00                               465008.4                         22563.0                            66296.1                          15866.1                         88859.1                     569733.0000                        569733.6                          3212.9
      118.00                               461397.5                         23231.6                            68840.4                          16264.1                         92072.0                     569733.0000                        569733.6                          3292.1
      119.00                               457710.2                         23904.9                            71459.2                          16659.3                         95364.1                     569733.0000                        569733.6                          3370.7
      120.00                               453948.0                         24581.9                            74152.9                          17050.8                         98734.8                     569733.0000                        569733.6                          3448.5
      121.00                               450112.8                         25261.3                            76922.0                          17437.4                        102183.3                     569733.0000                        569733.6                          3525.2
      122.00                               446206.8                         25941.9                            79766.6                          17818.2                        105708.5                     569733.0000                        569733.6                          3600.6
      123.00                               442232.3                         26622.3                            82686.8                          18192.2                        109309.1                     569733.0000                        569733.6                          3674.6
      124.00                               438191.8                         27301.2                            85682.4                          18558.1                        112983.7                     569733.0000                        569733.6                          3746.8
      125.00                               434088.2                         27977.1                            88753.3                          18915.0                        116730.5                     569733.0000                        569733.6                          3817.1
      126.00                               429924.4                         28648.5                            91899.0                          19261.7                        120547.5                     569733.0000                        569733.6                          3885.2
      127.00                               425703.7                         29313.9                            95118.9                          19597.2                        124432.8                     569733.0000                        569733.6                          3951.0
      128.00                               421429.6                         29971.6                            98412.2                          19920.2                        128383.8                     569733.0000                        569733.6                          4014.3
      129.00                               417105.7                         30620.0                           101778.1                          20229.9                        132398.1                     569733.0000                        569733.7                          4074.7
      130.00                               412735.8                         31257.4                           105215.4                          20525.1                        136472.8                     569733.0000                        569733.6                          4132.1
      131.00                               408324.0                         31882.2                           108722.7                          20804.8                        140604.9                     569733.0000                        569733.6                          4186.4
      132.00                               403874.4                         32492.7                           112298.6                          21068.0                        144791.3                     569733.0000                        569733.6                          4237.2
      133.00                               399391.4                         33087.1                           115941.4                          21313.7                        149028.5                     569733.0000                        569733.6                          4284.5
      134.00                               394879.5                         33663.8                           119649.2                          21541.1                        153313.0                     569733.0000                        569733.6                          4328.0
      135.00                               390343.2                         34221.1                           123420.0                          21749.4                        157641.1                     569733.0000                        569733.6                          4367.7
      136.00                               385787.2                         34757.2                           127251.5                          21937.7                        162008.7                     569733.0000                        569733.7                          4403.2
      137.00                               381216.3                         35270.7                           131141.2                          22105.4                        166412.0                     569733.0000                        569733.7                          4434.6
      138.00                               376635.3                         35759.9                           135086.6                          22251.9                        170846.6                     569733.0000                        569733.7                          4461.7
      139.00                               372048.9                         36223.4                           139084.9                          22376.5                        175308.3                     569733.0000                        569733.7                          4484.4
      140.00                               367462.1                         36659.5                           143133.1                          22478.9                        179792.7                     569733.0000                        569733.7                          4502.6
      141.00                               362879.8                         37067.1                           147228.2                          22558.7                        184295.3                     569733.0000                        569733.7                          4516.3
      142.00                               358306.6                         37444.7                           151366.9                          22615.6                        188811.6                     569733.0000                        569733.7                          4525.3
      143.00                               353747.4                         37791.2                           155545.7                          22649.4                        193336.9                     569733.0000                        569733.8                          4529.8
      144.00                               349206.9                         38105.4                           159761.3                          22660.1                        197866.7                     569733.0000                        569733.7                          4529.6
      145.00                               344689.8                         38386.5                           164009.9                          22647.6                        202396.3                     569733.0000                        569733.8                          4524.8
      146.00                               340200.5                         38633.4                           168287.8                          22612.1                        206921.2                     569733.0000                        569733.8                          4515.5
      147.00                               335743.3                         38845.5                           172591.2                          22553.8                        211436.7                     569733.0000                        569733.8                          4501.6
      148.00                               331322.6                         39022.1                           176916.1                          22472.9                        215938.2                     569733.0000                        569733.7                          4483.2
      149.00                               326942.3                         39162.7                           181258.7                          22369.9                        220421.5                     569733.0000                        569733.7                          4460.5
      150.00                               322606.5                         39267.0                           185614.8                          22245.3                        224881.9                     569733.0000                        569733.6                          4433.5
      151.00                               318318.9                         39334.7                           189980.6                          22099.5                        229315.4                     569733.0000                        569733.7                          4402.3
      152.00                               314082.9                         39365.8                           194351.8                          21933.2                        233717.7                     569733.0000                        569733.8                          4367.1
      153.00                               309901.8                         39360.3                           198724.5                          21747.2                        238084.8                     569733.0000                        569733.8                          4328.0
      154.00                               305778.8                         39318.3                           203094.5                          21542.1                        242412.9                     569733.0000                        569733.8                          4285.3
      155.00                               301716.8                         39240.2                           207457.9                          21318.9                        246698.1                     569733.0000                        569733.8                          4238.9
      156.00                               297718.4                         39126.4                           211810.6                          21078.4                        250937.1                     569733.0000                        569733.8                          4189.3
      157.00                               293786.1                         38977.5                           216148.8                          20821.5                        255126.3                     569733.0000                        569733.8                          4136.4
      158.00                               289922.0                         38794.1                           220468.5                          20549.2                        259262.7                     569733.0000                        569733.8                          4080.5
      159.00                               286128.2                         38577.1                           224766.0                          20262.5                        263343.2                     569733.0000                        569733.8                          4021.9
      160.00                               282406.5                         38327.4                           229037.6                          19962.3                        267365.1                     569733.0000                        569733.9                          3960.7
      161.00                               278758.2                         38046.0                           233279.8                          19649.9                        271325.8                     569733.0000                        569733.9                          3897.1
      162.00                               275184.9                         37733.9                           237489.0                          19326.1                        275222.9                     569733.0000                        569733.9                          3831.4
      163.00                               271687.6                         37392.4                           241661.9                          18992.1                        279054.3                     569733.0000                        569733.9                          3763.7
      164.00                               268267.1                         37022.6                           245795.3                          18648.8                        282818.0                     569733.0000                        569733.9                          3694.3
      165.00                               264924.2                         36626.0                           249886.2                          18297.4                        286512.3                     569733.0000                        569733.9                          3623.4
      166.00                               261659.4                         36203.9                           253931.7                          17938.9                        290135.7                     569733.0000                        569733.9                          3551.1
      167.00                               258473.0                         35757.7                           257929.0                          17574.2                        293686.8                     569733.0000                        569733.9                          3477.7
      168.00                               255365.1                         35288.9                           261875.4                          17204.4                        297164.4                     569733.0000                        569733.9                          3403.3
      169.00                               252335.7                         34799.0                           265768.7                          16830.5                        300567.8                     569733.0000                        569733.9                          3328.2
      170.00                               249384.7                         34289.5                           269606.5                          16453.2                        303896.0                     569733.0000                        569733.9                          3252.6
      171.00                               246511.6                         33762.0                           273386.7                          16073.6                        307148.6                     569733.0000                        569733.9                          3176.6
      172.00                               243716.1                         33217.9                           277107.3                          15692.5                        310325.2                     569733.0000                        569733.9                          3100.3
      173.00                               240997.5                         32658.8                           280766.8                          15310.8                        313425.6                     569733.0000                        569733.9                          3024.0
      174.00                               238355.2                         32086.2                           284363.4                          14929.1                        316449.6                     569733.0000                        569733.9                          2947.8
      175.00                               235788.2                         31501.6                           287895.8                          14548.2                        319397.4                     569733.0000                        569733.8                          2871.8
      176.00                               233295.7                         30906.5                           291362.7                          14168.9                        322269.2                     569733.0000                        569733.8                          2796.2
      177.00                               230876.7                         30302.4                           294763.0                          13791.7                        325065.4                     569733.0000                        569733.8                          2721.1
      178.00                               228530.0                         29690.7                           298095.8                          13417.3                        327786.4                     569733.0000                        569733.8                          2646.5
      179.00                               226254.6                         29072.7                           301360.2                          13046.2                        330433.0                     569733.0000                        569733.8                          2572.7
      180.00                               224049.1                         28449.9                           304555.9                          12678.9                        333005.7                     569733.0000                        569733.8                          2499.8
      181.00                               221912.3                         27823.4                           307682.2                          12316.0                        335505.4                     569733.0000                        569733.8                          2427.6
      182.00                               219842.8                         27194.5                           310738.7                          11957.8                        337933.1                     569733.0000                        569733.8                          2356.5
      183.00                               217839.4                         26564.4                           313725.3                          11604.7                        340289.6                     569733.0000                        569733.8                          2286.5
      184.00                               215900.5                         25934.2                           316641.9                          11257.1                        342576.1                     569733.0000                        569733.8                          2217.6
      185.00                               214024.7                         25305.1                           319488.6                          10915.3                        344793.6                     569733.0000                        569733.7                          2149.8
      186.00                               212210.6                         24678.0                           322265.6                          10579.6                        346943.4                     569733.0000                        569733.7                          2083.3
      187.00                               210456.8                         24053.8                           324973.0                          10250.1                        349026.8                     569733.0000                        569733.7                          2018.1
      188.00                               208761.6                         23433.6                           327611.3                           9927.2                        351044.8                     569733.0000                        569733.7                          1954.2
      189.00                               207123.7                         22818.0                           330181.0                           9611.0                        352999.0                     569733.0000                        569733.8                          1891.6
      190.00                               205541.5                         22208.0                           332682.6                           9301.6                        354890.6                     569733.0000                        569733.7                          1830.4
      191.00                               204013.6                         21604.2                           335116.8                           8999.1                        356721.0                     569733.0000                        569733.6                          1770.6
      192.00                               202538.4                         21007.3                           337484.3                           8703.6                        358491.6                     569733.0000                        569733.6                          1712.2
      193.00                               201114.5                         20417.9                           339785.9                           8415.3                        360203.9                     569733.0000                        569733.6                          1655.3
      194.00                               199740.5                         19836.6                           342022.6                           8134.0                        361859.2                     569733.0000                        569733.7                          1599.8
      195.00                               198414.8                         19263.9                           344195.1                           7860.0                        363458.9                     569733.0000                        569733.7                          1545.7
      196.00                               197136.0                         18700.1                           346304.4                           7593.1                        365004.6                     569733.0000                        569733.7                          1493.0
      197.00                               195902.8                         18145.9                           348351.7                           7333.3                        366497.6                     569733.0000                        569733.6                          1441.8
      198.00                               194713.8                         17601.4                           350337.9                           7080.6                        367939.3                     569733.0000                        569733.7                          1391.9
      199.00                               193567.5                         17067.0                           352264.2                           6835.0                        369331.2                     569733.0000                        569733.6                          1343.5
      200.00                               192462.6                         16542.9                           354131.7                           6596.4                        370674.8                     569733.0000                        569733.6                          1296.4
      201.00                               191397.9                         16029.5                           355941.6                           6364.7                        371971.2                     569733.0000                        569733.6                          1250.8
      202.00                               190372.0                         15526.8                           357695.1                           6139.8                        373221.9                     569733.0000                        569733.7                          1206.4
      203.00                               189383.6                         15035.1                           359393.3                           5921.6                        374428.4                     569733.0000                        569733.6                          1163.5
      204.00                               188431.6                         14554.4                           361037.5                           5710.2                        375591.9                     569733.0000                        569733.7                          1121.8
      205.00                               187514.8                         14084.9                           362628.9                           5505.2                        376713.7                     569733.0000                        569733.8                          1081.5
      206.00                               186631.8                         13626.6                           364168.7                           5306.6                        377795.2                     569733.0000                        569733.8                          1042.4
      207.00                               185781.7                         13179.4                           365658.2                           5114.3                        378837.6                     569733.0000                        569733.8                          1004.6
      208.00                               184963.2                         12743.5                           367098.7                           4928.2                        379842.2                     569733.0000                        569733.8                           967.9
      209.00                               184175.4                         12318.8                           368491.4                           4748.1                        380810.1                     569733.0000                        569733.7                           932.5
      210.00                               183417.1                         11905.2                           369837.5                           4573.9                        381742.6                     569733.0000                        569733.7                           898.2
      211.00                               182687.3                         11502.7                           371138.2                           4405.5                        382640.8                     569733.0000                        569733.8                           865.1
      212.00                               181985.1                         11111.1                           372394.8                           4242.7                        383505.9                     569733.0000                        569733.8                           833.1
      213.00                               181309.3                         10730.5                           373608.6                           4085.4                        384339.0                     569733.0000                        569733.8                           802.1
      214.00                               180659.2                         10360.6                           374780.6                           3933.4                        385141.1                     569733.0000                        569733.8                           772.3
      215.00                               180033.8                         10001.3                           375912.1                           3786.6                        385913.4                     569733.0000                        569733.8                           743.4
      216.00                               179432.1                          9652.5                           377004.2                           3644.8                        386656.8                     569733.0000                        569733.8                           715.5
      217.00                               178853.4                          9314.1                           378058.2                           3508.0                        387372.3                     569733.0000                        569733.8                           688.6
      218.00                               178296.8                          8985.8                           379075.2                           3376.0                        388061.0                     569733.0000                        569733.8                           662.7
      219.00                               177761.6                          8667.4                           380056.2                           3248.6                        388723.6                     569733.0000                        569733.8                           637.7
      220.00                               177246.8                          8358.9                           381002.3                           3125.7                        389361.3                     569733.0000                        569733.8                           613.5
      221.00                               176751.8                          8060.0                           381914.8                           3007.2                        389974.8                     569733.0000                        569733.8                           590.2
      222.00                               176275.9                          7770.5                           382794.5                           2892.9                        390565.1                     569733.0000                        569733.8                           567.8
      223.00                               175818.3                          7490.2                           383642.5                           2782.7                        391132.8                     569733.0000                        569733.8                           546.1
      224.00                               175378.4                          7218.9                           384460.0                           2676.5                        391679.0                     569733.0000                        569733.8                           525.2
      225.00                               174955.5                          6956.4                           385247.8                           2574.2                        392204.2                     569733.0000                        569733.8                           505.1
      226.00                               174549.0                          6702.5                           386006.8                           2475.6                        392709.3                     569733.0000                        569733.8                           485.8
      227.00                               174158.2                          6456.9                           386738.1                           2380.6                        393195.1                     569733.0000                        569733.8                           467.2
      228.00                               173782.6                          6219.6                           387442.6                           2289.1                        393662.3                     569733.0000                        569733.8                           449.2
      229.00                               173421.6                          5990.2                           388121.1                           2200.9                        394111.5                     569733.0000                        569733.9                           431.8
      230.00                               173074.6                          5768.6                           388774.6                           2116.0                        394543.3                     569733.0000                        569733.9                           415.2
      231.00                               172741.1                          5554.5                           389403.8                           2034.3                        394958.5                     569733.0000                        569733.8                           399.2
      232.00                               172420.7                          5347.8                           390009.7                           1955.6                        395357.7                     569733.0000                        569733.8                           383.7
      233.00                               172112.7                          5148.2                           390593.0                           1879.9                        395741.4                     569733.0000                        569733.9                           368.8
      234.00                               171816.8                          4955.5                           391154.6                           1807.0                        396110.2                     569733.0000                        569733.9                           354.5
      235.00                               171532.4                          4769.6                           391695.1                           1736.9                        396464.7                     569733.0000                        569733.9                           340.8
      236.00                               171259.1                          4590.2                           392215.2                           1669.3                        396805.4                     569733.0000                        569733.9                           327.5
      237.00                               170996.6                          4417.1                           392715.8                           1604.4                        397132.9                     569733.0000                        569733.8                           314.8
      238.00                               170744.3                          4250.1                           393197.5                           1541.9                        397447.7                     569733.0000                        569733.9                           302.5
      239.00                               170502.0                          4089.2                           393661.0                           1481.8                        397750.2                     569733.0000                        569733.9                           290.7
      240.00                               170269.2                          3934.0                           394106.9                           1423.9                        398040.9                     569733.0000                        569733.9                           279.3
      241.00                               170045.5                          3784.3                           394535.8                           1368.3                        398320.2                     569733.0000                        569733.9                           268.4
      242.00                               169830.6                          3640.1                           394948.4                           1314.8                        398588.6                     569733.0000                        569733.9                           257.9
      243.00                               169624.1                          3501.2                           395345.3                           1263.3                        398846.5                     569733.0000                        569733.9                           247.8
      244.00                               169425.8                          3367.3                           395727.0                           1213.8                        399094.3                     569733.0000                        569733.9                           238.1
      245.00                               169235.3                          3238.2                           396094.1                           1166.2                        399332.4                     569733.0000                        569733.9                           228.8
      246.00                               169052.3                          3114.0                           396447.1                           1120.5                        399561.1                     569733.0000                        569733.9                           219.8
      247.00                               168876.5                          2994.3                           396786.6                           1076.5                        399780.9                     569733.0000                        569733.9                           211.1
      248.00                               168707.7                          2879.0                           397113.0                           1034.2                        399992.1                     569733.0000                        569733.9                           202.8
      249.00                               168545.5                          2768.0                           397426.8                            993.5                        400194.9                     569733.0000                        569733.8                           194.9
      250.00                               168389.7                          2661.2                           397728.5                            954.4                        400389.8                     569733.0000                        569733.8                           187.2
      251.00                               168240.1                          2558.3                           398018.6                            916.9                        400577.0                     569733.0000                        569733.9                           179.8
      252.00                               168096.4                          2459.3                           398297.4                            880.8                        400756.8                     569733.0000                        569733.8                           172.7
      253.00                               167958.3                          2364.0                           398565.5                            846.0                        400929.5                     569733.0000                        569733.8                           165.9
      254.00                               167825.8                          2272.2                           398823.2                            812.7                        401095.4                     569733.0000                        569733.8                           159.4
      255.00                               167698.4                          2184.0                           399070.8                            780.6                        401254.8                     569733.0000                        569733.9                           153.1
      256.00                               167576.1                          2099.0                           399308.9                            749.8                        401407.9                     569733.0000                        569733.9                           147.0
      257.00                               167458.7                          2017.3                           399537.7                            720.2                        401555.0                     569733.0000                        569733.9                           141.2
      258.00                               167345.9                          1938.7                           399757.5                            691.7                        401696.2                     569733.0000                        569733.9                           135.7
      259.00                               167237.6                          1863.1                           399968.8                            664.4                        401831.9                     569733.0000                        569733.9                           130.3
